Seed,Theta,A,Social_Welfare
25,4.0,1,"[9953.3, 14991.45, 18070.450000000004, 19368.75, 19834.4, 19972.55, 19989.9, 19993.85]"
25,4.1,1,"[9881.499999999887, 14725.549999999745, 17901.39999999952, 19424.900000000045, 19858.3, 19978.15]"
25,4.199999999999999,1,"[10040.849999998289, 14971.249999998494, 17979.64999999996, 19348.200000000055, 19872.449999999997, 19976.000000000004, 19998.15]"
25,4.299999999999999,1,"[9993.200000001743, 14948.10000000152, 18116.25000000003, 19452.74999999996, 19862.600000000006, 19973.999999999996, 19998.0]"
25,4.399999999999999,1,"[10092.249999999498, 15018.64999999998, 18052.35000000045, 19431.999999999945, 19844.300000000007, 19972.0, 19998.0]"
25,4.499999999999998,1,"[9994.449999999997, 15078.45, 18150.499999999993, 19487.85, 19859.850000000002, 19958.0, 19992.0, 19998.0]"
25,4.599999999999998,1,"[10145.80000000076, 15186.150000000242, 18225.099999999584, 19532.000000000036, 19903.85, 19982.0, 19998.15]"
25,4.6999999999999975,1,"[10014.399999998066, 15012.149999998277, 17998.74999999982, 19351.40000000006, 19840.299999999996, 19952.0, 19987.850000000002]"
25,4.799999999999997,1,"[9930.300000001924, 14823.350000001745, 17951.25000000027, 19377.049999999934, 19834.600000000006, 19974.3]"
25,4.899999999999997,1,"[9964.399999998928, 14895.899999999314, 17976.70000000049, 19391.99999999995, 19823.1, 19971.7, 19998.0]"
25,4.9999999999999964,1,"[9882.699999999986, 14949.849999999988, 18044.199999999997, 19394.5, 19864.5, 19988.15, 19996.0]"
