Seed,Theta,A,Cost
13,4.0,1,"[19636.0, 29556.0, 35744.0, 38672.0, 39692.0, 39932.0, 39988.0]"
13,4.1,1,"[20426.199999999593, 30954.999999995856, 37236.19999999363, 39991.39999999265, 40803.199999992365, 40975.3999999923, 40995.899999992296]"
13,4.199999999999999,1,"[21096.600000001985, 31655.400000003814, 37842.00000000049, 40735.79999999848, 41684.999999997824, 41928.599999997656, 41978.99999999762, 41991.59999999761]"
13,4.299999999999999,1,"[21826.79999999794, 32439.199999996144, 38876.30000000022, 41727.20000000215, 42686.1000000028, 42952.70000000298]"
13,4.399999999999999,1,"[22048.40000000092, 32929.60000000452, 39512.000000006694, 42552.4000000077, 43630.400000008056, 43916.40000000815, 43982.40000000817]"
13,4.499999999999998,1,"[22738.499999999996, 33601.49999999999, 40405.49999999999, 43595.99999999999, 44657.99999999999, 44927.99999999999, 44977.49999999999, 44990.99999999999]"
13,4.599999999999998,1,"[22498.59999999898, 34223.99999999527, 41344.79999999302, 44619.99999999198, 45728.59999999163, 45967.799999991556, 45990.79999999155]"
13,4.6999999999999975,1,"[23861.900000002202, 35804.6000000017, 42685.39999999744, 45679.29999999559, 46670.99999999497, 46905.99999999483, 46985.89999999478]"
13,4.799999999999997,1,"[23668.799999997875, 35534.399999998175, 42902.40000000264, 46411.20000000477, 47659.20000000553, 47961.60000000571]"
13,4.899999999999997,1,"[24343.200000001507, 36490.30000000511, 44090.20000000737, 47603.50000000841, 48681.50000000873, 48965.700000008816]"
13,4.9999999999999964,1,"[25144.999999999996, 37719.99999999999, 45354.99999999999, 48689.99999999999, 49744.99999999999, 49959.99999999999, 49994.99999999999]"
