Seed,Theta,A,Payoff
13,4.0,1,"[28332.6, 32646.75, 27694.65, 23009.4, 20758.45, 20124.0]"
13,4.1,1,"[29180.85, 33329.75, 27780.65, 22887.100000000002, 20609.9, 20103.050000000003, 20014.4]"
13,4.199999999999999,1,"[29766.149999999998, 33796.85, 27858.7, 22818.55, 20652.899999999998, 20131.199999999997, 20014.8]"
13,4.299999999999999,1,"[30518.849999999995, 33960.95, 27953.25, 22741.35, 20822.1, 20174.25, 20052.2]"
13,4.399999999999999,1,"[30689.099999999995, 34204.95, 28317.499999999996, 23030.4, 20930.149999999998, 20206.15, 20038.0, 20015.6]"
13,4.499999999999998,1,"[31389.14999999999, 34821.69999999999, 28120.499999999996, 23001.149999999998, 20790.0, 20224.5, 20016.0]"
13,4.599999999999998,1,"[31019.94999999999, 35161.04999999999, 28907.899999999994, 23613.149999999998, 21110.55, 20216.4, 20040.0]"
13,4.6999999999999975,1,"[32263.899999999987, 35496.04999999999, 28631.049999999996, 22929.249999999996, 20769.75, 20313.199999999997, 20053.25, 20016.8]"
13,4.799999999999997,1,"[31935.899999999987, 35969.44999999999, 29879.69999999999, 23397.899999999994, 20929.149999999998, 20084.0]"
13,4.899999999999997,1,"[32890.69999999998, 36882.099999999984, 29699.59999999999, 23352.1, 20753.85, 20109.4, 20043.0]"
13,4.9999999999999964,1,"[33600.599999999984, 37181.84999999999, 29837.899999999994, 23450.55, 20840.85, 20151.85]"
