Seed,Theta,A,Social_Welfare
23,4.0,1,"[10149.25, 15153.3, 18099.85, 19459.3, 19892.5, 19976.3, 19994.15]"
23,4.1,1,"[10067.750000000022, 15166.499999999458, 17997.849999999584, 19372.300000000054, 19873.549999999996, 19987.999999999996, 19998.0]"
23,4.199999999999999,1,"[10072.199999998254, 14829.099999998438, 17866.0999999999, 19331.500000000062, 19838.449999999997, 19970.0, 19998.0]"
23,4.299999999999999,1,"[9889.20000000175, 14934.35000000164, 18037.500000000073, 19421.549999999956, 19869.850000000006, 19984.0, 19998.149999999998]"
23,4.399999999999999,1,"[9957.449999999575, 14780.049999999967, 17934.200000000466, 19351.99999999994, 19859.850000000002, 19982.000000000004]"
23,4.499999999999998,1,"[10057.399999999994, 15053.299999999992, 18143.649999999994, 19458.75, 19907.699999999997, 19988.0]"
23,4.599999999999998,1,"[10074.050000000672, 14929.100000000231, 17928.84999999951, 19415.35000000005, 19854.449999999997, 19958.15, 19996.0]"
23,4.6999999999999975,1,"[9981.749999998068, 15023.399999998222, 18153.049999999836, 19480.80000000004, 19875.85, 19986.3]"
23,4.799999999999997,1,"[10014.400000001915, 15003.650000001762, 18053.250000000226, 19413.449999999943, 19854.450000000004, 19969.85, 19993.85]"
23,4.899999999999997,1,"[10099.899999998892, 15078.799999999308, 18052.450000000466, 19381.099999999948, 19848.650000000005, 19970.299999999996, 19991.85]"
23,4.9999999999999964,1,"[10022.799999999985, 15013.299999999992, 18030.899999999994, 19435.85, 19860.6, 19984.0, 19998.0]"
