Seed,Theta,A,Social_Welfare
22,4.0,1,"[9897.400000000001, 14973.7, 18008.65, 19349.4, 19840.15, 19965.85, 19992.45, 19996.3]"
22,4.1,1,"[9958.949999999943, 14920.749999999523, 17974.69999999959, 19335.250000000055, 19856.0, 19966.0, 19998.0]"
22,4.199999999999999,1,"[9900.649999998277, 15016.54999999846, 17992.74999999993, 19378.350000000053, 19848.149999999998, 19968.0, 19996.0]"
22,4.299999999999999,1,"[10098.600000001788, 14976.500000001579, 18100.65000000008, 19495.849999999977, 19878.600000000002, 19972.300000000003, 19991.999999999996, 19998.0]"
22,4.399999999999999,1,"[9991.049999999552, 14872.799999999923, 17882.95000000047, 19322.649999999943, 19825.700000000004, 19943.85, 19992.0]"
22,4.499999999999998,1,"[9868.599999999995, 14817.89999999999, 17971.799999999996, 19339.699999999997, 19819.85, 19967.7, 19991.7, 19995.85]"
22,4.599999999999998,1,"[9933.950000000681, 14926.050000000294, 18022.59999999953, 19446.450000000044, 19872.0, 19974.000000000004, 19998.0]"
22,4.6999999999999975,1,"[9892.64999999811, 14919.399999998306, 17935.349999999766, 19339.350000000057, 19801.449999999997, 19948.000000000004, 19991.850000000002, 19998.0]"
22,4.799999999999997,1,"[10015.350000001941, 15007.150000001744, 18053.200000000215, 19461.699999999943, 19906.15, 19990.0]"
22,4.899999999999997,1,"[9895.499999998927, 15021.599999999187, 17979.250000000528, 19459.849999999948, 19865.4, 19970.25, 19994.5]"
22,4.9999999999999964,1,"[10127.399999999983, 15127.749999999989, 18127.35, 19448.3, 19878.3, 19978.0, 19996.0]"
