Seed,Theta,A,Payoff
38,4.0,1,"[28887.350000000002, 32520.149999999994, 27113.050000000003, 22664.3, 20624.9, 20112.449999999997, 20012.3, 20010.15]"
38,4.1,1,"[28924.05, 33209.799999999996, 27840.699999999997, 22703.65, 20558.699999999997, 20113.55, 20043.199999999997]"
38,4.199999999999999,1,"[29600.999999999996, 33260.95, 27953.9, 22659.199999999997, 20595.050000000003, 20074.0]"
38,4.299999999999999,1,"[30509.85, 33672.5, 27834.35, 22932.699999999997, 20756.3, 20162.9, 20030.25]"
38,4.399999999999999,1,"[30798.399999999994, 34052.54999999999, 28354.6, 23131.399999999998, 20666.65, 20091.6]"
38,4.499999999999998,1,"[30988.09999999999, 34727.74999999999, 28664.149999999994, 23304.85, 20968.95, 20147.199999999997, 20046.3]"
38,4.599999999999998,1,"[31505.54999999999, 35014.149999999994, 28470.799999999996, 23457.199999999997, 20969.45, 20100.5, 20032.8]"
38,4.6999999999999975,1,"[31626.54999999999, 35529.09999999999, 29176.349999999995, 23278.199999999997, 20911.65, 20188.199999999997, 20024.2]"
38,4.799999999999997,1,"[32614.399999999987, 36260.249999999985, 29396.149999999994, 23472.699999999997, 20759.8, 20239.75, 20066.8, 20017.2]"
38,4.899999999999997,1,"[33086.89999999998, 36790.14999999999, 29011.149999999994, 23403.8, 20907.55, 20128.85]"
38,4.9999999999999964,1,"[33112.999999999985, 36988.44999999999, 29540.349999999995, 23483.2, 20902.6, 20227.85, 20088.0]"
