Seed,Theta,A,Social_Welfare
6,4.0,1,"[9836.150000000001, 14797.449999999997, 17921.85, 19377.049999999996, 19845.4, 19980.15, 19998.0]"
6,4.1,1,"[10103.000000000506, 15125.250000004158, 18052.150000006288, 19443.050000007308, 19886.000000007625, 19984.1500000077, 19996.000000007705, 19998.000000007713]"
6,4.199999999999999,1,"[9964.449999998043, 14999.599999996208, 17982.44999999946, 19386.1500000015, 19829.850000002138, 19963.85000000234, 19994.000000002387, 19998.000000002394]"
6,4.299999999999999,1,"[10192.05000000207, 15148.400000003872, 18092.299999999756, 19406.299999997835, 19849.999999997184, 19953.99999999703, 19991.99999999698, 19997.999999996973]"
6,4.399999999999999,1,"[10097.89999999902, 15101.999999995365, 18212.24999999311, 19504.049999992167, 19882.29999999189, 19988.149999991816]"
6,4.499999999999998,1,"[10132.499999999996, 15249.999999999993, 18176.15, 19450.799999999996, 19859.85, 19973.999999999993, 19995.999999999993]"
6,4.599999999999998,1,"[10152.35000000128, 15220.650000004956, 18132.300000007075, 19436.900000008012, 19884.450000008335, 19993.85000000841]"
6,4.6999999999999975,1,"[10098.199999997807, 15141.199999998142, 18064.95000000239, 19406.650000004338, 19849.40000000498, 19974.150000005167, 19992.30000000519]"
6,4.799999999999997,1,"[10028.700000002176, 15212.900000001202, 18170.0999999969, 19452.899999995047, 19877.999999994427, 19983.999999994252, 19995.999999994237]"
6,4.899999999999997,1,"[9888.199999998516, 14829.399999994916, 17918.899999992667, 19342.149999991634, 19818.599999991275, 19961.99999999118, 19989.999999991152, 19993.999999991167]"
6,4.9999999999999964,1,"[9836.799999999985, 14835.499999999985, 17915.94999999999, 19345.69999999999, 19794.44999999999, 19966.44999999999, 19996.15]"
