Seed,Theta,A,Social_Welfare
21,4.0,1,"[9952.0, 14928.599999999999, 18099.75, 19483.0, 19870.850000000006, 19968.550000000003, 19992.65]"
21,4.1,1,"[9945.20000000039, 15030.300000004088, 18007.40000000626, 19362.80000000725, 19848.000000007603, 19978.000000007698, 19994.000000007713, 19998.000000007713]"
21,4.199999999999999,1,"[9993.999999998032, 14967.54999999622, 17985.69999999946, 19383.700000001496, 19848.600000002174, 19962.400000002337, 19992.65000000238]"
21,4.299999999999999,1,"[9998.950000002002, 14955.4000000038, 18032.749999999833, 19467.349999997736, 19880.549999997143, 19976.799999997005]"
21,4.399999999999999,1,"[10076.349999999034, 15031.649999995418, 17996.749999993262, 19394.59999999225, 19851.999999991916, 19965.849999991835, 19989.999999991815]"
21,4.499999999999998,1,"[9974.599999999995, 14904.999999999993, 17923.4, 19328.299999999996, 19840.299999999996, 19974.149999999994, 19995.999999999993]"
21,4.599999999999998,1,"[10152.950000001285, 15049.550000004834, 18127.000000007065, 19432.500000008004, 19856.450000008314, 19968.15000000839, 19996.00000000841]"
21,4.6999999999999975,1,"[10044.299999997824, 15173.099999998187, 18046.70000000236, 19438.750000004387, 19872.60000000502, 19972.150000005167, 19992.000000005202, 19998.000000005202]"
21,4.799999999999997,1,"[9924.000000002135, 14889.500000001673, 17835.64999999739, 19283.299999995288, 19823.299999994488, 19970.04999999427]"
21,4.899999999999997,1,"[10014.54999999842, 15000.399999994785, 17990.949999992612, 19460.699999991557, 19870.44999999125, 19981.999999991167, 19997.999999991152]"
21,4.9999999999999964,1,"[10036.549999999985, 14847.549999999981, 17896.54999999998, 19340.44999999999, 19840.149999999987, 19967.85, 19991.999999999993]"
