Seed,Theta,A,Payoff
40,4.0,1,"[29640.05, 44904.15, 53976.6, 58199.85, 59676.0, 59970.3]"
40,4.1,1,"[30724.149999999998, 45784.55, 54764.600000000006, 59023.0, 60463.50000000001, 60865.80000000001, 60969.50000000001]"
40,4.199999999999999,1,"[31042.0, 46774.45, 55950.0, 60253.100000000006, 61603.65, 61925.6, 61993.8]"
40,4.299999999999999,1,"[30955.049999999996, 46524.79999999999, 56271.14999999999, 61010.24999999998, 62527.39999999998, 62943.44999999998, 62993.69999999998]"
40,4.399999999999999,1,"[31792.649999999994, 47844.14999999999, 57395.04999999998, 62119.44999999999, 63475.64999999999, 63910.39999999998]"
40,4.499999999999998,1,"[33081.399999999994, 49209.34999999999, 59052.34999999999, 63382.84999999999, 64630.249999999985, 64916.099999999984, 64993.64999999999]"
40,4.599999999999998,1,"[32736.299999999992, 49005.19999999998, 59316.49999999998, 63954.899999999965, 65479.04999999996, 65881.49999999996, 65973.59999999996, 65986.79999999996]"
40,4.6999999999999975,1,"[33229.84999999999, 49644.84999999998, 59984.59999999998, 64761.74999999997, 66444.04999999996, 66940.29999999997, 66993.29999999997]"
40,4.799999999999997,1,"[34516.19999999998, 51584.14999999997, 61812.049999999974, 66347.74999999997, 67680.54999999997, 67965.99999999997, 67993.19999999997]"
40,4.899999999999997,1,"[34047.14999999999, 51491.74999999997, 61977.04999999998, 66827.44999999998, 68524.19999999998, 68924.09999999998, 68972.39999999998, 68986.19999999998]"
40,4.9999999999999964,1,"[35151.59999999998, 52892.84999999998, 63217.24999999997, 67992.04999999999, 69475.44999999998, 69859.99999999999, 69978.99999999999, 69985.99999999999, 69992.99999999999]"
