Seed,Theta,A,Payoff
14,4.0,1,"[29754.75, 45053.3, 54060.2, 58182.45, 59604.15, 59916.15, 59964.3, 59988.15]"
14,4.1,1,"[30236.399999999998, 45210.1, 54581.75000000001, 58889.100000000006, 60530.600000000006, 60914.75000000001, 60993.90000000001]"
14,4.199999999999999,1,"[31003.049999999996, 46967.15, 55994.8, 60023.25, 61547.700000000004, 61938.00000000001]"
14,4.299999999999999,1,"[31555.149999999994, 47516.149999999994, 56951.64999999998, 61286.49999999998, 62647.84999999998, 62936.99999999998]"
14,4.399999999999999,1,"[31564.249999999993, 47337.59999999999, 57245.54999999998, 62034.34999999999, 63526.44999999998, 63878.89999999998, 63980.94999999998]"
14,4.499999999999998,1,"[32539.84999999999, 48716.149999999994, 58358.39999999999, 63088.99999999999, 64473.34999999999, 64889.64999999999, 64986.999999999985]"
14,4.599999999999998,1,"[33203.04999999999, 49486.749999999985, 59481.34999999998, 64047.149999999965, 65452.19999999997, 65933.99999999996]"
14,4.6999999999999975,1,"[33534.84999999999, 50089.74999999998, 60105.99999999997, 64977.649999999965, 66484.69999999997, 66886.09999999998, 66979.89999999997]"
14,4.799999999999997,1,"[33374.849999999984, 50238.74999999998, 60812.09999999998, 65837.29999999997, 67455.99999999997, 67891.44999999997, 67986.29999999996]"
14,4.899999999999997,1,"[34548.19999999998, 51480.39999999998, 62126.14999999998, 66943.94999999998, 68509.79999999997, 68938.04999999997, 68979.29999999997]"
14,4.9999999999999964,1,"[35495.999999999985, 53302.74999999998, 63695.39999999998, 68019.29999999999, 69531.14999999998, 69943.99999999999]"
