Seed,Theta,A,Payoff
26,4.0,1,"[30085.5, 44669.95, 54066.9, 58272.15, 59477.55, 59862.0, 59964.3]"
26,4.1,1,"[30366.75, 45443.7, 54892.950000000004, 59139.15000000001, 60603.55, 60890.20000000001, 60957.3, 60987.8]"
26,4.199999999999999,1,"[31671.75, 47148.8, 56572.5, 60569.15, 61771.25, 61963.100000000006]"
26,4.299999999999999,1,"[31418.59999999999, 47327.2, 56973.14999999999, 61255.64999999998, 62578.79999999998, 62905.94999999998, 62981.249999999985]"
26,4.399999999999999,1,"[31719.249999999993, 47988.499999999985, 57408.79999999999, 61933.249999999985, 63475.34999999999, 63897.599999999984, 63987.19999999998]"
26,4.499999999999998,1,"[32378.999999999993, 48654.34999999999, 58683.999999999985, 62947.499999999985, 64526.69999999999, 64928.94999999998, 64980.79999999999, 64993.64999999999]"
26,4.599999999999998,1,"[32289.399999999987, 48716.249999999985, 59055.64999999998, 63933.34999999996, 65505.14999999995, 65920.94999999995, 65980.19999999997]"
26,4.6999999999999975,1,"[33310.99999999999, 50067.24999999998, 60212.34999999998, 64816.69999999997, 66470.99999999997, 66906.34999999996, 66986.59999999998, 66993.29999999997]"
26,4.799999999999997,1,"[33358.54999999999, 49991.59999999998, 60650.39999999997, 65436.699999999975, 67219.19999999998, 67789.94999999997, 67959.64999999997, 67993.34999999998]"
26,4.899999999999997,1,"[34683.94999999999, 51725.09999999998, 62178.14999999998, 66946.49999999997, 68600.54999999999, 68937.74999999997, 68972.39999999998]"
26,4.9999999999999964,1,"[34647.79999999998, 52121.39999999998, 62840.39999999998, 67760.29999999999, 69426.59999999998, 69888.29999999997, 69972.14999999998]"
