Seed,Theta,A,Social_Welfare
46,4.0,1,"[10013.5, 15069.950000000004, 18055.800000000003, 19390.15, 19843.85, 19964.0, 19986.0, 19998.0]"
46,4.1,1,"[10069.699999999968, 15074.199999999499, 18032.149999999587, 19408.75000000005, 19887.55, 19984.15, 19998.0]"
46,4.199999999999999,1,"[10018.949999998244, 15015.649999998466, 18037.50000000005, 19344.750000000055, 19832.349999999995, 19964.15, 19998.0]"
46,4.299999999999999,1,"[9961.45000000175, 14972.450000001623, 18073.950000000048, 19412.44999999996, 19843.350000000006, 19958.6, 19994.3, 19998.149999999998]"
46,4.399999999999999,1,"[9953.349999999577, 14897.749999999862, 17987.800000000443, 19365.049999999945, 19834.9, 19960.0, 19994.0]"
46,4.499999999999998,1,"[10060.349999999995, 14921.099999999995, 18026.699999999997, 19408.5, 19862.3, 19964.0, 19998.0]"
46,4.599999999999998,1,"[9897.350000000613, 14820.150000000496, 17989.4999999995, 19381.800000000057, 19856.3, 19970.0, 19998.0]"
46,4.6999999999999975,1,"[9942.449999998076, 14918.249999998246, 17960.24999999969, 19437.05000000005, 19872.449999999997, 19967.850000000002, 19994.0]"
46,4.799999999999997,1,"[10159.050000001957, 15196.350000001665, 18180.950000000135, 19515.04999999996, 19880.750000000004, 19978.299999999996, 19998.149999999998]"
46,4.899999999999997,1,"[9956.54999999894, 14938.14999999935, 17963.65000000051, 19379.199999999964, 19880.6, 19987.850000000002]"
46,4.9999999999999964,1,"[9920.249999999989, 14932.299999999992, 17873.649999999994, 19324.399999999998, 19824.050000000003, 19978.15, 19998.0]"
