Seed,Theta,A,Social_Welfare
37,4.0,1,"[10049.45, 15091.599999999991, 18086.049999999996, 19458.050000000003, 19884.6, 19980.0, 19994.15, 19998.15]"
37,4.1,1,"[10114.550000000516, 15137.700000004163, 18153.40000000636, 19447.250000007312, 19894.300000007635, 19982.000000007698, 19993.850000007704]"
37,4.199999999999999,1,"[9978.89999999804, 14952.149999996233, 18017.69999999951, 19408.15000000153, 19869.7000000022, 19981.85000000237, 19997.850000002392]"
37,4.299999999999999,1,"[9929.300000001971, 14929.60000000379, 17935.199999999983, 19375.499999997883, 19825.049999997223, 19944.44999999705, 19987.999999996988]"
37,4.399999999999999,1,"[10019.24999999908, 15014.949999995435, 18109.649999993177, 19440.799999992218, 19876.899999991896, 19968.599999991828, 19991.999999991815, 19995.999999991807]"
37,4.499999999999998,1,"[9870.349999999995, 14817.899999999994, 17876.149999999994, 19379.6, 19866.299999999996, 19963.999999999993, 19991.999999999993]"
37,4.599999999999998,1,"[10079.400000001224, 15043.150000004833, 18134.150000007074, 19460.600000008024, 19872.45000000832, 19968.15000000839, 19994.150000008412, 19998.150000008412]"
37,4.6999999999999975,1,"[10228.94999999776, 15328.399999998408, 18259.850000002676, 19524.650000004505, 19858.150000004993, 19963.950000005156, 19994.250000005188]"
37,4.799999999999997,1,"[10110.750000002201, 15162.90000000129, 18066.09999999706, 19369.799999995157, 19814.44999999451, 19963.999999994296, 19991.999999994237, 19997.999999994237]"
37,4.899999999999997,1,"[10014.249999998417, 14997.1499999948, 18034.199999992583, 19389.64999999159, 19858.44999999125, 19976.44999999117, 19994.14999999116, 19997.999999991152]"
37,4.9999999999999964,1,"[9969.349999999988, 14728.44999999999, 17862.29999999998, 19349.849999999984, 19844.749999999993, 19966.44999999999]"
