Seed,Theta,A,Payoff
4,4.0,1,"[29841.9, 44862.25, 53952.3, 58129.5, 59562.45, 59928.0, 59988.0]"
4,4.1,1,"[30550.15, 45556.65, 54768.3, 59220.350000000006, 60622.55, 60908.80000000001, 60981.70000000001, 60993.90000000001]"
4,4.199999999999999,1,"[31371.549999999996, 46661.4, 56072.6, 60207.6, 61597.9, 61981.700000000004]"
4,4.299999999999999,1,"[31358.299999999996, 47458.399999999994, 57010.64999999999, 61122.89999999998, 62602.79999999998, 62955.89999999998, 62993.69999999998]"
4,4.399999999999999,1,"[31759.59999999999, 47742.34999999999, 57658.499999999985, 62074.04999999999, 63539.499999999985, 63891.19999999998, 63974.39999999998, 63987.19999999998]"
4,4.499999999999998,1,"[32587.649999999994, 49130.2, 58944.64999999999, 63272.84999999999, 64493.899999999994, 64896.44999999998, 64980.64999999998, 64993.499999999985]"
4,4.599999999999998,1,"[32595.89999999999, 48824.899999999994, 59177.74999999997, 64040.399999999965, 65539.04999999996, 65941.14999999997, 65980.59999999996, 65987.19999999997, 65993.89999999997]"
4,4.6999999999999975,1,"[33644.04999999999, 49938.84999999998, 60414.59999999997, 65251.59999999997, 66678.39999999997, 66946.54999999997]"
4,4.799999999999997,1,"[34478.19999999999, 51144.99999999998, 61498.34999999997, 66110.64999999997, 67585.94999999997, 67965.99999999997]"
4,4.899999999999997,1,"[34718.999999999985, 51781.84999999998, 62339.24999999997, 66949.34999999998, 68475.29999999997, 68917.04999999997, 68992.94999999997]"
4,4.9999999999999964,1,"[35020.499999999985, 52437.29999999998, 63365.09999999998, 67983.54999999997, 69439.99999999997, 69887.84999999998, 69943.99999999999, 69992.99999999997]"
