Seed,Theta,A,Social_Welfare
13,4.0,1,"[9820.599999999999, 14818.75, 17930.65, 19345.4, 19862.45, 19980.0]"
13,4.1,1,"[9964.149999999976, 14986.349999999667, 18039.049999999566, 19414.400000000052, 19896.5, 19984.15, 19998.0]"
13,4.199999999999999,1,"[10047.149999998252, 14943.049999998402, 18097.89999999998, 19429.15000000004, 19875.899999999994, 19979.999999999996, 19998.0]"
13,4.299999999999999,1,"[10149.750000001808, 15114.050000001553, 18132.050000000032, 19443.24999999996, 19850.300000000003, 19972.15, 19992.0]"
13,4.399999999999999,1,"[10022.299999999534, 15003.35000000002, 17995.10000000045, 19395.999999999953, 19830.15, 19964.15, 19994.0, 19998.0]"
13,4.499999999999998,1,"[10108.649999999994, 15017.199999999993, 18162.0, 19432.649999999998, 19854.0, 19968.0, 19998.0]"
13,4.599999999999998,1,"[9781.750000000611, 14819.850000000326, 17946.09999999951, 19307.55000000004, 19808.75, 19968.0, 19994.0]"
13,4.6999999999999975,1,"[10150.399999998055, 15126.249999998327, 18112.44999999986, 19432.450000000037, 19848.549999999996, 19946.6, 19992.15, 19998.0]"
13,4.799999999999997,1,"[9860.70000000187, 14787.050000001738, 17879.700000000346, 19385.099999999933, 19863.550000000003, 19988.0]"
13,4.899999999999997,1,"[9934.199999998888, 14925.199999999186, 18057.2000000005, 19441.89999999995, 19876.75, 19982.0, 19994.0]"
13,4.9999999999999964,1,"[10055.599999999988, 15016.849999999995, 18067.899999999994, 19435.55, 19875.85, 19981.85]"
