Seed,Theta,A,Payoff
6,4.0,1,"[28268.15, 32824.45, 27358.15, 22592.6, 20742.3, 20162.0, 20020.0]"
6,4.1,1,"[29483.699999999997, 33123.350000000006, 27679.5, 23038.55, 20763.0, 20156.5, 20014.4]"
6,4.199999999999999,1,"[29607.85, 33324.4, 27654.300000000003, 22715.45, 20702.149999999998, 20112.7, 20029.449999999997]"
6,4.299999999999999,1,"[30685.849999999995, 34056.799999999996, 27921.0, 22758.4, 20649.25, 20137.100000000002, 20015.2]"
6,4.399999999999999,1,"[30738.299999999996, 34357.25, 27695.299999999996, 22563.549999999996, 20680.2, 20146.949999999997, 20042.55]"
6,4.499999999999998,1,"[31462.499999999993, 35342.399999999994, 28098.249999999996, 22677.05, 20635.55, 20064.5, 20039.0]"
6,4.599999999999998,1,"[31868.94999999999, 35240.19999999999, 28741.849999999995, 23060.95, 20863.1, 20155.550000000003, 20016.4]"
6,4.6999999999999975,1,"[32343.299999999985, 35532.54999999999, 28474.949999999993, 22808.049999999996, 20766.85, 20208.0, 20036.45]"
6,4.799999999999997,1,"[32579.09999999999, 36099.84999999999, 28993.249999999993, 23126.899999999998, 20820.05, 20135.9, 20017.2]"
6,4.899999999999997,1,"[32506.599999999984, 36460.39999999998, 29608.34999999999, 23595.099999999995, 20932.25, 20255.25, 20025.4]"
6,4.9999999999999964,1,"[32961.79999999999, 37128.64999999999, 29996.44999999999, 23567.05, 20743.899999999998, 20182.449999999997, 20018.0]"
