Seed,Theta,A,Payoff
11,4.0,1,"[28847.65, 32593.6, 27351.35, 22544.15, 20572.15, 20145.85]"
11,4.1,1,"[29173.949999999997, 33132.6, 27375.35, 22779.1, 20785.15, 20160.9, 20028.8]"
11,4.199999999999999,1,"[29308.649999999998, 33416.05, 27989.0, 22860.7, 20697.15, 20116.4, 20014.8]"
11,4.299999999999999,1,"[29945.799999999996, 33629.25, 28390.899999999994, 23458.699999999997, 21090.449999999997, 20276.65, 20030.4]"
11,4.399999999999999,1,"[30383.449999999993, 34651.54999999999, 28593.6, 23098.199999999997, 20764.800000000003, 20202.050000000003, 20022.7]"
11,4.499999999999998,1,"[30903.04999999999, 34577.399999999994, 28622.299999999996, 23293.55, 21001.5, 20169.5]"
11,4.599999999999998,1,"[31480.09999999999, 35254.149999999994, 28994.35, 23207.25, 20778.2, 20204.45, 20032.8]"
11,4.6999999999999975,1,"[31980.44999999999, 35861.34999999999, 29104.649999999994, 23227.75, 20775.85, 20150.6, 20041.0]"
11,4.799999999999997,1,"[32464.099999999988, 36268.39999999998, 29385.84999999999, 23372.85, 20865.6, 20217.35, 20042.0]"
11,4.899999999999997,1,"[33108.44999999998, 36399.44999999998, 29295.09999999999, 23004.199999999997, 20883.95, 20194.5]"
11,4.9999999999999964,1,"[33261.94999999998, 37099.44999999998, 29866.59999999999, 23656.5, 21013.7, 20262.3, 20036.0]"
