Seed,Theta,A,Social_Welfare
6,4.0,1,"[2460.0750000000007, 3723.0, 4496.25, 4850.5999999999985, 4961.800000000003, 4991.5, 4996.0, 4999.0, 4999.5]"
6,4.1,1,"[2526.0, 3787.0000000000036, 4526.000000000007, 4858.2249999999985, 4971.150000000009, 4994.30000000001, 4997.650000000009, 4999.000000000007]"
6,4.199999999999999,1,"[2491.7249999999985, 3758.6749999999993, 4513.950000000004, 4865.075000000004, 4968.225000000006, 4993.150000000009, 4997.1500000000015, 4998.650000000009]"
6,4.299999999999999,1,"[2547.5250000000015, 3803.3750000000036, 4537.874999999993, 4845.274999999994, 4960.6999999999825, 4995.499999999993, 4998.999999999993]"
6,4.399999999999999,1,"[2524.4500000000007, 3733.44999999999, 4514.475000000006, 4850.125, 4961.299999999996, 4990.199999999997, 4997.94999999999, 4999.5]"
6,4.499999999999998,1,"[2532.25, 3808.0250000000087, 4546.0250000000015, 4878.725000000006, 4974.5, 4997.575000000012, 4999.000000000007]"
6,4.599999999999998,1,"[2537.6749999999993, 3781.1500000000015, 4549.949999999997, 4880.799999999996, 4975.574999999997, 4996.499999999993, 4999.499999999993]"
6,4.6999999999999975,1,"[2524.100000000002, 3777.0999999999985, 4524.499999999993, 4854.774999999987, 4969.224999999991, 4994.0749999999825, 4998.999999999985]"
6,4.799999999999997,1,"[2506.8499999999985, 3766.7249999999985, 4513.0999999999985, 4858.350000000013, 4964.3499999999985, 4995.0]"
6,4.899999999999997,1,"[2472.100000000002, 3710.2000000000044, 4492.450000000004, 4849.450000000012, 4970.1500000000015, 4994.650000000009, 4999.000000000015]"
6,4.9999999999999964,1,"[2458.9000000000015, 3733.225000000006, 4492.225000000006, 4842.575000000012, 4966.42500000001, 4993.6500000000015, 4998.650000000009, 4999.575000000004]"
