Seed,Theta,A,Payoff
30,4.0,1,"[22296.35, 33528.350000000006, 40198.225000000006, 43519.8, 44644.8, 44937.075, 44995.5]"
30,4.1,1,"[22871.574999999997, 34459.5, 41415.225, 44639.15, 45742.62500000001, 45963.200000000004, 45990.8, 45990.8, 45995.40000000001]"
30,4.199999999999999,1,"[23552.625, 35047.99999999999, 42122.1, 45500.774999999994, 46623.925, 46934.125, 46990.600000000006]"
30,4.299999999999999,1,"[24110.725, 36404.149999999994, 43643.849999999984, 46824.89999999998, 47688.29999999998, 47942.39999999998, 47995.19999999998]"
30,4.399999999999999,1,"[24445.024999999994, 36989.499999999985, 44438.17499999999, 47618.27499999998, 48774.44999999998, 48985.29999999998, 48995.099999999984]"
30,4.499999999999998,1,"[25340.849999999995, 37760.32499999998, 45050.29999999999, 48460.79999999999, 49550.399999999994, 49914.874999999985, 49994.99999999999]"
30,4.599999999999998,1,"[25616.04999999999, 38230.599999999984, 45936.57499999998, 49500.549999999974, 50663.174999999974, 50933.69999999997]"
30,4.6999999999999975,1,"[26620.44999999999, 39671.77499999998, 47569.924999999974, 50835.42499999997, 51750.69999999997, 51953.19999999996]"
30,4.799999999999997,1,"[26574.924999999985, 39946.84999999998, 48007.574999999975, 51595.799999999974, 52655.949999999975, 52920.79999999997, 52989.399999999965]"
30,4.899999999999997,1,"[27053.549999999985, 40764.39999999998, 49032.64999999998, 52612.79999999998, 53740.87499999998, 53962.199999999975]"
30,4.9999999999999964,1,"[27637.399999999983, 41518.97499999997, 49769.39999999997, 53449.424999999974, 54544.049999999974, 54906.72499999996, 54983.49999999997]"
