Seed,Theta,A,Social_Welfare
16,4.0,1,"[2468.300000000003, 3694.7249999999985, 4486.524999999994, 4837.7750000000015, 4959.7249999999985, 4996.1500000000015, 4999.0]"
16,4.1,1,"[2494.75, 3722.475000000002, 4502.975000000013, 4843.950000000012, 4962.575000000012, 4993.075000000004, 4998.150000000016, 4999.575000000012]"
16,4.199999999999999,1,"[2513.0000000000036, 3789.1249999999964, 4525.674999999996, 4863.150000000009, 4966.150000000009, 4991.600000000013, 4998.575000000004]"
16,4.299999999999999,1,"[2556.5999999999985, 3812.824999999997, 4554.7750000000015, 4871.749999999993, 4971.999999999993, 4997.07499999999]"
16,4.399999999999999,1,"[2480.3750000000073, 3738.0750000000044, 4505.799999999996, 4856.574999999997, 4964.074999999997, 4991.25, 4999.424999999996]"
16,4.499999999999998,1,"[2517.8250000000007, 3749.6500000000015, 4533.550000000003, 4862.200000000012, 4973.725000000006, 4993.575000000004, 4999.000000000007]"
16,4.599999999999998,1,"[2502.4500000000007, 3778.8250000000044, 4526.324999999997, 4855.699999999997, 4966.074999999997, 4992.57499999999, 4999.57499999999]"
16,4.6999999999999975,1,"[2497.7999999999993, 3718.6749999999956, 4481.624999999993, 4836.849999999991, 4964.649999999994, 4994.0749999999825]"
16,4.799999999999997,1,"[2447.574999999997, 3715.475000000006, 4498.000000000007, 4843.625, 4962.675000000003, 4993.149999999994, 4998.149999999994, 4999.574999999997]"
16,4.899999999999997,1,"[2542.25, 3787.100000000006, 4536.300000000003, 4869.825000000004, 4976.500000000007, 4997.000000000007]"
16,4.9999999999999964,1,"[2520.975000000002, 3783.300000000003, 4523.725000000006, 4864.275000000009, 4972.650000000009, 4993.725000000013, 4999.575000000004]"
