Seed,Theta,A,Payoff
23,4.0,1,"[22837.125, 34097.475, 40757.825000000004, 43717.899999999994, 44716.65, 44937.075, 44982.0, 44995.5]"
23,4.1,1,"[23156.275, 35037.774999999994, 41804.5, 44781.0, 45696.40000000001, 45963.20000000001]"
23,4.199999999999999,1,"[23669.299999999996, 35273.899999999994, 42436.825, 45496.3, 46619.375, 46924.875, 46995.3]"
23,4.299999999999999,1,"[23731.799999999996, 35669.399999999994, 43224.44999999998, 46603.57499999998, 47735.92499999998, 47927.99999999998, 47980.87499999998, 47995.27499999998]"
23,4.399999999999999,1,"[24385.124999999993, 36707.04999999999, 43934.57499999998, 47442.499999999985, 48691.59999999999, 48956.27499999999, 48980.69999999998]"
23,4.499999999999998,1,"[25136.699999999997, 37356.39999999999, 44855.54999999999, 48570.89999999999, 49670.22499999999, 49945.22499999999, 49994.99999999999]"
23,4.599999999999998,1,"[25680.52499999999, 38414.52499999999, 46104.299999999974, 49546.87499999997, 50633.02499999997, 50908.27499999997, 50974.49999999997, 50984.69999999997, 50994.89999999997]"
23,4.6999999999999975,1,"[25965.67499999999, 39008.67499999999, 46976.049999999974, 50595.774999999965, 51687.99999999997, 51927.19999999997, 51994.79999999996]"
23,4.799999999999997,1,"[26541.599999999984, 39913.324999999975, 48059.57499999997, 51569.14999999997, 52708.34999999998, 52946.99999999997, 52984.09999999997]"
23,4.899999999999997,1,"[27274.349999999984, 40645.674999999974, 48783.14999999998, 52434.14999999998, 53697.29999999998, 53951.24999999998]"
23,4.9999999999999964,1,"[27569.899999999983, 41193.699999999975, 49511.24999999997, 53377.799999999974, 54620.72499999997, 54983.49999999997]"
