Seed,Theta,A,Payoff
38,4.0,1,"[22559.175, 33596.875, 40316.475, 43542.525, 44644.725, 44928.0, 44991.0]"
38,4.1,1,"[22696.025, 34278.275, 41492.225000000006, 44634.100000000006, 45701.3, 45968.02500000001, 45995.32500000001]"
38,4.199999999999999,1,"[23448.6, 35268.1, 42379.97499999999, 45581.25, 46689.9, 46948.375, 46995.3]"
38,4.299999999999999,1,"[24307.124999999996, 36215.32499999999, 43301.374999999985, 46598.874999999985, 47621.02499999998, 47894.39999999998, 47980.79999999998, 47995.27499999998]"
38,4.399999999999999,1,"[24705.399999999994, 36862.54999999999, 44110.874999999985, 47623.624999999985, 48706.29999999999, 48951.14999999998]"
38,4.499999999999998,1,"[24975.549999999992, 37679.34999999999, 45235.29999999999, 48710.47499999999, 49660.299999999996, 49925.07499999999]"
38,4.599999999999998,1,"[25554.57499999999, 38331.27499999998, 45987.299999999974, 49394.174999999974, 50561.549999999974, 50898.14999999997, 50979.52499999997, 50989.799999999974]"
38,4.6999999999999975,1,"[25739.224999999988, 38368.724999999984, 46554.99999999997, 50341.34999999996, 51630.87499999997, 51937.37499999996]"
38,4.799999999999997,1,"[26583.999999999985, 39887.549999999974, 47991.424999999974, 51632.424999999974, 52687.32499999997, 52957.59999999997, 52994.69999999997]"
38,4.899999999999997,1,"[27135.999999999985, 40781.12499999998, 49162.49999999998, 52759.02499999998, 53740.799999999974, 53972.99999999997, 53994.59999999998]"
38,4.9999999999999964,1,"[27324.999999999985, 40949.24999999998, 49660.799999999974, 53570.399999999965, 54659.14999999997, 54917.424999999974, 54994.424999999974]"
