Seed,Theta,A,Payoff
31,4.0,1,"[22440.7, 33866.825, 40661.975, 43681.350000000006, 44711.925, 44959.5]"
31,4.1,1,"[22756.375, 34623.95, 41611.524999999994, 44763.20000000001, 45719.625, 45949.625000000015]"
31,4.199999999999999,1,"[23561.199999999997, 35447.075, 42416.924999999996, 45622.85, 46680.049999999996, 46948.225000000006, 46995.225000000006]"
31,4.299999999999999,1,"[24211.099999999995, 36287.95, 43334.54999999999, 46608.44999999998, 47707.34999999998, 47947.349999999984]"
31,4.399999999999999,1,"[24542.474999999995, 36822.09999999999, 44237.599999999984, 47672.349999999984, 48706.22499999999, 48955.89999999998, 48995.099999999984]"
31,4.499999999999998,1,"[24939.97499999999, 37775.524999999994, 45129.89999999999, 48439.874999999985, 49680.149999999994, 49964.99999999999, 49994.92499999999]"
31,4.599999999999998,1,"[24654.44999999999, 37450.224999999984, 45553.049999999974, 49469.84999999998, 50673.52499999997, 50933.69999999997, 50989.799999999974]"
31,4.6999999999999975,1,"[25934.34999999999, 38887.349999999984, 46801.27499999997, 50446.024999999965, 51594.69999999997, 51921.99999999996, 51984.32499999996, 51994.79999999996]"
31,4.799999999999997,1,"[26850.29999999999, 40381.54999999998, 48326.549999999974, 51706.949999999975, 52729.62499999997, 52962.899999999965]"
31,4.899999999999997,1,"[26708.024999999987, 40110.72499999998, 48453.674999999974, 52298.74999999998, 53605.67499999998, 53908.19999999998, 53972.99999999998]"
31,4.9999999999999964,1,"[27307.974999999984, 40948.34999999998, 49506.32499999997, 53223.87499999997, 54510.424999999974, 54906.49999999997, 54983.49999999997, 54988.99999999997]"
