Seed,Theta,A,Social_Welfare
48,4.0,1,"[2494.7000000000007, 3726.625, 4491.800000000003, 4829.699999999997, 4951.6500000000015, 4986.0, 4998.5]"
48,4.1,1,"[2504.0999999999985, 3736.6500000000087, 4498.825000000004, 4844.025000000009, 4961.3000000000175, 4992.650000000009, 4999.500000000015]"
48,4.199999999999999,1,"[2497.4500000000007, 3756.4999999999964, 4512.5999999999985, 4860.42500000001, 4970.375000000007, 4995.850000000006]"
48,4.299999999999999,1,"[2536.1749999999993, 3762.25, 4501.375, 4833.374999999985, 4960.849999999991, 4994.424999999996, 4999.499999999993]"
48,4.399999999999999,1,"[2458.100000000002, 3714.0750000000044, 4490.9749999999985, 4844.549999999996, 4971.600000000006, 4996.0]"
48,4.499999999999998,1,"[2505.4749999999985, 3787.5250000000087, 4512.949999999997, 4851.000000000007, 4966.550000000003, 4993.650000000009, 4998.500000000007]"
48,4.599999999999998,1,"[2528.9999999999964, 3764.9749999999985, 4505.349999999991, 4847.999999999993, 4970.574999999997, 4996.0, 4999.499999999993]"
48,4.6999999999999975,1,"[2516.8250000000044, 3752.9000000000015, 4526.2249999999985, 4867.024999999994, 4972.149999999987, 4994.999999999985, 4999.0749999999825]"
48,4.799999999999997,1,"[2488.875, 3798.3250000000044, 4533.300000000003, 4857.44999999999, 4964.25, 4992.225000000006]"
48,4.899999999999997,1,"[2518.3250000000044, 3758.5, 4536.400000000009, 4875.125000000007, 4972.975000000013, 4996.500000000007]"
48,4.9999999999999964,1,"[2521.8750000000036, 3767.350000000006, 4519.324999999997, 4850.5250000000015, 4971.575000000004, 4996.150000000009, 4999.500000000007]"
