Seed,Theta,A,Payoff
11,4.0,1,"[22737.325, 33862.15, 40708.125, 43731.9, 44752.575, 44964.075]"
11,4.1,1,"[23078.774999999998, 34500.875, 41469.774999999994, 44638.575000000004, 45723.925, 45926.47500000001, 45990.8]"
11,4.199999999999999,1,"[23291.625, 35173.625, 42234.049999999996, 45496.2, 46619.375, 46953.0, 46995.3]"
11,4.299999999999999,1,"[23870.649999999994, 36188.59999999999, 43335.874999999985, 46474.97499999998, 47607.07499999998, 47908.874999999985, 47985.67499999998, 47995.27499999998]"
11,4.399999999999999,1,"[24321.324999999997, 36675.59999999999, 43976.54999999999, 47377.874999999985, 48563.67499999999, 48877.724999999984, 48970.52499999998]"
11,4.499999999999998,1,"[24938.774999999994, 37238.57499999998, 44958.54999999999, 48454.32499999999, 49644.774999999994, 49944.92499999999, 49994.92499999999]"
11,4.599999999999998,1,"[25394.549999999992, 38047.749999999985, 45676.77499999997, 49322.89999999997, 50572.074999999975, 50887.87499999997, 50994.89999999997]"
11,4.6999999999999975,1,"[26042.274999999987, 39068.64999999999, 47050.64999999998, 50549.72499999997, 51698.399999999965, 51937.59999999996, 51994.79999999996]"
11,4.799999999999997,1,"[26403.449999999986, 39474.54999999998, 47398.34999999998, 51145.47499999998, 52538.824999999975, 52888.69999999997, 52978.79999999997]"
11,4.899999999999997,1,"[27309.624999999985, 40821.02499999998, 49114.824999999975, 52618.049999999974, 53675.99999999997, 53929.799999999974, 53989.12499999997]"
11,4.9999999999999964,1,"[27548.974999999984, 41198.74999999997, 49636.74999999997, 53399.49999999997, 54510.57499999997, 54901.149999999965, 54967.14999999997, 54994.57499999997]"
