Seed,Theta,A,Social_Welfare
31,4.0,1,"[2492.7000000000007, 3762.824999999997, 4517.9749999999985, 4853.350000000006, 4967.925000000003, 4995.5]"
31,4.1,1,"[2473.675000000003, 3763.25, 4522.924999999996, 4866.100000000013, 4969.725000000006, 4994.72500000002]"
31,4.199999999999999,1,"[2506.600000000002, 3770.675000000003, 4511.925000000003, 4853.450000000004, 4965.6500000000015, 4994.42500000001, 4999.42500000001]"
31,4.299999999999999,1,"[2521.9000000000015, 3779.9500000000044, 4514.1500000000015, 4855.44999999999, 4969.649999999987, 4994.649999999994]"
31,4.399999999999999,1,"[2502.8750000000036, 3756.0999999999985, 4514.399999999994, 4864.75, 4970.225000000006, 4995.499999999993, 4999.5]"
31,4.499999999999998,1,"[2493.9749999999985, 3778.0250000000087, 4512.9000000000015, 4843.875, 4968.150000000009, 4996.500000000007, 4999.425000000003]"
31,4.599999999999998,1,"[2418.0499999999993, 3672.425000000003, 4465.849999999991, 4849.8499999999985, 4967.924999999996, 4993.499999999993, 4998.999999999993]"
31,4.6999999999999975,1,"[2495.4500000000044, 3740.75, 4501.274999999994, 4851.32499999999, 4961.299999999996, 4992.499999999985, 4998.424999999988, 4999.499999999985]"
31,4.799999999999997,1,"[2533.5000000000036, 3810.350000000006, 4560.1500000000015, 4878.1500000000015, 4974.424999999996, 4996.499999999993]"
31,4.899999999999997,1,"[2472.6250000000036, 3713.5250000000015, 4485.975000000006, 4842.250000000007, 4963.375000000015, 4991.500000000015, 4997.500000000007]"
31,4.9999999999999964,1,"[2482.975000000002, 3723.350000000006, 4501.324999999997, 4838.875000000007, 4955.42500000001, 4991.500000000007, 4998.500000000007, 4999.000000000007]"
