Seed,Theta,A,Payoff
44,4.0,1,"[22546.175, 33980.45, 40639.95, 43636.575, 44649.075, 44928.0, 44986.5]"
44,4.1,1,"[23127.625, 34789.15, 41731.649999999994, 44823.100000000006, 45728.75000000001, 45944.87500000001, 45990.8]"
44,4.199999999999999,1,"[23739.85, 35692.2, 42616.35, 45854.1, 46769.925, 46962.399999999994, 46990.600000000006]"
44,4.299999999999999,1,"[23893.674999999996, 35600.149999999994, 43189.499999999985, 46603.27499999998, 47664.44999999998, 47933.174999999974]"
44,4.399999999999999,1,"[24551.724999999995, 36767.29999999999, 43859.52499999999, 47191.82499999998, 48456.02499999999, 48872.599999999984, 48965.849999999984, 48990.27499999998]"
44,4.499999999999998,1,"[25297.59999999999, 38068.84999999999, 45419.999999999985, 48720.149999999994, 49745.149999999994, 49969.999999999985]"
44,4.599999999999998,1,"[26004.424999999992, 38408.499999999985, 46109.69999999998, 49501.22499999998, 50617.72499999998, 50892.82499999997, 50948.924999999974, 50984.62499999997]"
44,4.6999999999999975,1,"[25890.17499999999, 39150.999999999985, 46910.34999999998, 50429.97499999996, 51568.62499999996, 51885.74999999996, 51974.07499999996]"
44,4.799999999999997,1,"[26215.04999999999, 39654.82499999998, 47933.09999999998, 51616.84999999998, 52708.49999999997, 52952.299999999974]"
44,4.899999999999997,1,"[26578.999999999985, 40122.949999999975, 48686.27499999997, 52455.97499999998, 53595.37499999998, 53929.799999999974, 53972.99999999998, 53989.19999999998]"
44,4.9999999999999964,1,"[27432.199999999983, 40797.449999999975, 49361.524999999965, 53168.27499999997, 54543.72499999998, 54906.34999999997, 54977.99999999997, 54994.49999999997]"
