Seed,Theta,A,Payoff
21,4.0,1,"[22399.0, 33695.25, 40882.2, 43888.774999999994, 44771.0, 44964.175]"
21,4.1,1,"[22868.199999999997, 34225.45, 41441.625, 44647.675, 45700.92500000001, 45935.600000000006, 45995.40000000001]"
21,4.199999999999999,1,"[23485.9, 35096.2, 42333.799999999996, 45642.22499999999, 46638.475, 46897.175, 46976.725, 46990.675]"
21,4.299999999999999,1,"[24007.074999999997, 36098.825, 43363.19999999998, 46588.72499999998, 47659.19999999998, 47928.22499999998, 47985.749999999985]"
21,4.399999999999999,1,"[24690.274999999994, 36843.249999999985, 43944.54999999999, 47452.27499999998, 48598.64999999998, 48872.899999999994, 48955.974999999984, 48995.099999999984]"
21,4.499999999999998,1,"[24939.299999999996, 37254.34999999999, 44780.07499999998, 48424.84999999999, 49664.99999999999, 49940.07499999999, 49995.075]"
21,4.599999999999998,1,"[25892.17499999999, 38464.14999999998, 46063.22499999998, 49454.549999999974, 50642.99999999997, 50877.74999999997, 50979.674999999974]"
21,4.6999999999999975,1,"[26110.349999999988, 39199.52499999998, 47258.174999999974, 50549.424999999974, 51578.94999999997, 51922.22499999996, 51994.79999999996]"
21,4.799999999999997,1,"[26302.899999999987, 39447.09999999998, 47509.074999999975, 51356.84999999997, 52607.27499999997, 52941.47499999997]"
21,4.899999999999997,1,"[27042.474999999984, 40501.39999999998, 48807.324999999975, 52403.174999999974, 53600.69999999998, 53924.47499999998, 53978.39999999998, 53994.59999999998]"
21,4.9999999999999964,1,"[27599.274999999983, 41343.924999999974, 49462.34999999997, 53361.149999999965, 54719.64999999997, 54966.99999999997]"
