Seed,Theta,A,Payoff
35,4.0,1,"[22377.425, 33618.149999999994, 40647.024999999994, 43806.975, 44801.774999999994, 44977.5]"
35,4.1,1,"[22892.425, 34288.649999999994, 41285.675, 44454.62500000001, 45581.40000000001, 45926.325000000004, 45990.725000000006]"
35,4.199999999999999,1,"[23509.824999999997, 35052.95, 42178.174999999996, 45562.399999999994, 46666.675, 46939.125, 46990.675]"
35,4.299999999999999,1,"[23937.874999999996, 36072.62499999999, 43105.34999999999, 46440.69999999998, 47654.77499999998, 47918.39999999998, 47990.39999999998]"
35,4.399999999999999,1,"[24160.849999999995, 36861.874999999985, 44452.124999999985, 47667.124999999985, 48661.974999999984, 48926.64999999999, 48995.099999999984]"
35,4.499999999999998,1,"[25094.924999999992, 37404.59999999999, 45024.099999999984, 48364.624999999985, 49564.7, 49894.999999999985, 49979.99999999999, 49994.99999999999]"
35,4.599999999999998,1,"[25240.27499999999, 38066.099999999984, 46077.77499999997, 49540.824999999975, 50724.44999999997, 50964.299999999974, 50989.799999999974, 50994.89999999997]"
35,4.6999999999999975,1,"[26214.04999999999, 39327.34999999998, 46987.12499999997, 50508.19999999997, 51657.399999999965, 51880.54999999996, 51984.39999999996, 51994.79999999996]"
35,4.799999999999997,1,"[26716.399999999987, 39850.52499999998, 47938.87499999997, 51489.174999999974, 52618.14999999997, 52941.774999999965, 52994.69999999997]"
35,4.899999999999997,1,"[27261.799999999985, 40814.87499999997, 48784.84999999998, 52439.99999999998, 53670.824999999975, 53935.199999999975, 53983.799999999974]"
35,4.9999999999999964,1,"[27506.449999999983, 41042.799999999974, 49445.47499999997, 53334.174999999974, 54659.37499999997, 54950.49999999997, 54994.49999999997]"
