Seed,Theta,A,Payoff
42,4.0,1,"[22841.1, 34235.625, 40909.8, 43771.35, 44689.65, 44928.075, 44995.5]"
42,4.1,1,"[22706.174999999996, 34243.174999999996, 41442.3, 44707.62500000001, 45701.075000000004, 45935.600000000006, 45990.8]"
42,4.199999999999999,1,"[23397.1, 35311.125, 42502.049999999996, 45740.100000000006, 46684.95, 46920.175, 46981.2]"
42,4.299999999999999,1,"[24001.399999999994, 36086.69999999999, 43238.47499999999, 46439.849999999984, 47668.574999999975, 47942.09999999998, 47995.19999999998]"
42,4.399999999999999,1,"[24808.374999999996, 36906.84999999999, 44049.94999999999, 47496.099999999984, 48686.999999999985, 48965.69999999998, 48990.19999999998]"
42,4.499999999999998,1,"[24691.72499999999, 37080.499999999985, 44985.374999999985, 48465.59999999999, 49579.99999999999, 49910.22499999999, 49974.92499999999, 49994.99999999999]"
42,4.599999999999998,1,"[25320.07499999999, 38253.724999999984, 45900.22499999998, 49429.12499999998, 50663.39999999998, 50903.174999999974, 50964.44999999997, 50984.77499999997]"
42,4.6999999999999975,1,"[26047.124999999985, 38839.349999999984, 46998.64999999998, 50554.92499999997, 51672.62499999996, 51963.59999999996]"
42,4.799999999999997,1,"[26197.79999999999, 39405.449999999975, 47504.37499999997, 51203.74999999998, 52522.924999999974, 52867.49999999997, 52978.79999999997]"
42,4.899999999999997,1,"[27139.599999999984, 40629.14999999998, 48804.99999999997, 52412.77499999998, 53616.49999999998, 53913.674999999974, 53994.59999999998]"
42,4.9999999999999964,1,"[27340.074999999983, 40997.27499999998, 49204.649999999965, 53185.549999999974, 54538.37499999997, 54928.64999999997]"
