Seed,Theta,A,Payoff
14,4.0,1,"[22315.875, 33411.6, 40301.875, 43690.424999999996, 44675.925, 44941.65, 44995.5]"
14,4.1,1,"[22801.55, 34240.95, 41463.875, 44633.725000000006, 45760.8, 45967.8]"
14,4.199999999999999,1,"[23501.524999999994, 35185.174999999996, 42268.049999999996, 45594.95, 46666.225, 46910.7, 46985.90000000001]"
14,4.299999999999999,1,"[24042.424999999996, 36036.549999999996, 43189.27499999999, 46469.17499999998, 47659.97499999998, 47923.49999999997, 47990.47499999998]"
14,4.399999999999999,1,"[24166.524999999994, 36274.34999999999, 43757.19999999998, 47343.69999999998, 48534.77499999999, 48892.52499999999, 48995.17499999999]"
14,4.499999999999998,1,"[25030.424999999996, 37571.69999999998, 45155.54999999999, 48511.22499999999, 49630.149999999994, 49949.999999999985, 49994.99999999999]"
14,4.599999999999998,1,"[25657.32499999999, 38626.02499999998, 46148.99999999997, 49561.64999999997, 50668.49999999997, 50954.09999999998]"
14,4.6999999999999975,1,"[26026.67499999999, 38657.89999999998, 46577.299999999974, 50320.99999999997, 51578.87499999996, 51947.99999999996, 51994.79999999996]"
14,4.799999999999997,1,"[26012.624999999985, 39257.47499999998, 47526.424999999974, 51166.949999999975, 52512.549999999974, 52867.34999999997, 52968.12499999997, 52994.69999999997]"
14,4.899999999999997,1,"[27037.749999999985, 40553.17499999998, 48983.39999999997, 52595.84999999998, 53724.599999999984, 53946.14999999998, 53994.674999999974]"
14,4.9999999999999964,1,"[27887.999999999985, 41679.324999999975, 49798.19999999997, 53455.09999999997, 54538.37499999997, 54912.07499999997, 54983.49999999997]"
