Seed,Theta,A,Payoff
15,4.0,1,"[22268.55, 33436.8, 40499.475000000006, 43653.825, 44603.925, 44887.425, 44959.5, 44986.5]"
15,4.1,1,"[22746.9, 34316.175, 41525.025, 44648.350000000006, 45710.350000000006, 45954.075000000004, 45990.8]"
15,4.199999999999999,1,"[23325.475, 35201.84999999999, 42590.725, 45815.524999999994, 46774.325, 46962.325000000004, 46990.6]"
15,4.299999999999999,1,"[24279.599999999995, 36269.299999999996, 43641.999999999985, 46699.27499999998, 47769.89999999998, 47952.22499999998]"
15,4.399999999999999,1,"[24671.324999999993, 36824.39999999999, 44052.19999999999, 47388.64999999998, 48549.42499999999, 48921.749999999985, 48980.59999999998]"
15,4.499999999999998,1,"[25329.47499999999, 37969.34999999999, 45384.39999999999, 48689.69999999999, 49779.924999999996, 49969.99999999999, 49995.075]"
15,4.599999999999998,1,"[25633.57499999999, 38123.04999999998, 45875.24999999997, 49557.37499999997, 50694.37499999997, 50964.37499999998, 50989.87499999997]"
15,4.6999999999999975,1,"[26219.899999999987, 39135.874999999985, 47061.14999999997, 50450.774999999965, 51589.274999999965, 51906.47499999996, 51989.59999999996]"
15,4.799999999999997,1,"[26399.399999999987, 39575.449999999975, 47732.87499999997, 51394.77499999997, 52618.69999999997, 52915.424999999974, 52994.774999999965]"
15,4.899999999999997,1,"[27383.924999999985, 40959.574999999975, 48989.049999999974, 52575.14999999998, 53724.89999999998, 53967.59999999998]"
15,4.9999999999999964,1,"[27655.09999999998, 41416.22499999997, 49918.89999999997, 53450.29999999997, 54599.24999999997, 54917.799999999974, 54983.57499999997]"
