Seed,Theta,A,Payoff
34,4.0,1,"[22704.35, 33678.024999999994, 40531.975, 43515.3, 44680.725, 44955.15, 44995.5]"
34,4.1,1,"[23077.75, 34514.6, 41423.700000000004, 44555.975, 45751.600000000006, 45977.00000000001]"
34,4.199999999999999,1,"[23482.425, 35264.74999999999, 42535.1, 45603.825, 46642.799999999996, 46957.7, 46995.3]"
34,4.299999999999999,1,"[24081.174999999996, 35808.325, 42825.52499999999, 46392.44999999998, 47606.17499999998, 47903.92499999998, 47966.39999999998, 47990.39999999998]"
34,4.399999999999999,1,"[24316.85, 36631.249999999985, 44217.97499999999, 47569.874999999985, 48686.624999999985, 48955.89999999998, 48990.19999999998]"
34,4.499999999999998,1,"[24885.249999999993, 37154.64999999999, 44919.97499999999, 48440.325, 49654.924999999996, 49904.84999999999, 49980.22499999999, 49995.075]"
34,4.599999999999998,1,"[25558.52499999999, 38292.89999999999, 45992.62499999998, 49547.32499999997, 50689.27499999997, 50984.699999999975]"
34,4.6999999999999975,1,"[25625.27499999999, 38817.374999999985, 46914.64999999998, 50575.649999999965, 51709.09999999996, 51968.79999999996, 51994.79999999996]"
34,4.799999999999997,1,"[26617.04999999999, 39993.92499999998, 47959.799999999974, 51356.77499999997, 52538.59999999998, 52862.34999999996, 52973.57499999997, 52989.39999999997, 52994.69999999997]"
34,4.899999999999997,1,"[26601.499999999985, 40031.09999999998, 48502.47499999998, 52368.37499999998, 53583.82499999998, 53945.99999999998, 53994.59999999998]"
34,4.9999999999999964,1,"[27664.749999999985, 41546.924999999974, 49841.77499999997, 53411.62499999997, 54670.27499999997, 54923.12499999997, 54978.049999999974, 54994.74999999997]"
