Seed,Theta,A,Payoff
18,4.0,1,"[22675.2, 33498.5, 40305.925, 43532.774999999994, 44572.95, 44856.3, 44950.5, 44995.5]"
18,4.1,1,"[23022.975, 34458.6, 41403.575, 44596.55, 45659.75, 45935.675, 45986.200000000004, 45995.475000000006]"
18,4.199999999999999,1,"[23184.625, 35151.299999999996, 42333.575, 45510.025, 46642.649999999994, 46929.5, 46995.3]"
18,4.299999999999999,1,"[24580.224999999995, 36125.29999999999, 43330.499999999985, 46632.599999999984, 47735.77499999998, 47971.27499999998]"
18,4.399999999999999,1,"[24426.399999999994, 36745.575, 44389.874999999985, 47716.64999999998, 48656.999999999985, 48916.77499999998, 48995.09999999998]"
18,4.499999999999998,1,"[25064.549999999992, 37545.624999999985, 45195.92499999999, 48490.22499999999, 49680.22499999999, 49940.149999999994, 49989.92499999999]"
18,4.599999999999998,1,"[25544.94999999999, 38463.24999999998, 46103.549999999974, 49617.74999999997, 50673.299999999974, 50923.49999999997]"
18,4.6999999999999975,1,"[25739.19999999999, 38541.62499999998, 46799.19999999997, 50627.17499999997, 51635.79999999997, 51916.97499999996, 51968.87499999996, 51984.32499999996]"
18,4.799999999999997,1,"[26511.04999999999, 39744.64999999998, 48124.12499999997, 51490.14999999997, 52639.799999999974, 52878.19999999997, 52973.424999999974]"
18,4.899999999999997,1,"[26605.649999999987, 40110.199999999975, 48340.87499999997, 52401.44999999998, 53546.54999999998, 53913.674999999974, 53989.19999999998]"
18,4.9999999999999964,1,"[27628.14999999998, 41624.19999999997, 49896.674999999974, 53619.94999999997, 54659.07499999997, 54945.07499999997, 54988.99999999997]"
