Seed,Theta,A,Payoff
47,4.0,1,"[22521.050000000003, 33772.05, 40631.25, 43722.0, 44738.925, 44937.0, 44995.5]"
47,4.1,1,"[23065.65, 34486.075, 41458.975000000006, 44620.3, 45659.675, 45930.92500000001, 45977.00000000001, 45990.8]"
47,4.199999999999999,1,"[23839.6, 35650.24999999999, 42748.22499999999, 45825.75, 46742.049999999996, 46962.475000000006]"
47,4.299999999999999,1,"[24169.124999999993, 36380.274999999994, 43359.27499999998, 46646.624999999985, 47721.824999999975, 47928.14999999998, 47985.59999999998]"
47,4.399999999999999,1,"[24456.074999999997, 36868.09999999999, 44213.32499999999, 47466.54999999999, 48632.499999999985, 48946.099999999984, 48995.099999999984]"
47,4.499999999999998,1,"[24774.07499999999, 37148.22499999999, 44974.77499999999, 48525.45, 49665.149999999994, 49950.14999999999, 49994.999999999985]"
47,4.599999999999998,1,"[25066.19999999999, 37882.27499999999, 45787.64999999998, 49337.84999999998, 50597.174999999974, 50923.64999999997, 50974.57499999997, 50989.799999999974, 50994.89999999997]"
47,4.6999999999999975,1,"[25887.17499999999, 39240.64999999998, 46853.44999999997, 50565.47499999996, 51682.87499999996, 51932.32499999997, 51989.59999999996, 51994.79999999996]"
47,4.799999999999997,1,"[26541.524999999987, 39485.02499999998, 47413.22499999998, 51161.19999999998, 52454.32499999997, 52857.049999999974, 52984.09999999997]"
47,4.899999999999997,1,"[26703.549999999985, 39949.89999999997, 48200.24999999997, 52045.12499999997, 53330.24999999998, 53805.52499999998, 53918.99999999997, 53978.39999999998, 53989.19999999998]"
47,4.9999999999999964,1,"[27589.774999999983, 41641.72499999998, 49672.44999999997, 53526.74999999997, 54703.14999999997, 54972.57499999997]"
