Seed,Theta,A,Social_Welfare
27,4.0,1,"[2492.4249999999993, 3733.7249999999985, 4498.800000000003, 4852.4749999999985, 4962.6500000000015, 4992.5, 4998.5, 4999.5]"
27,4.1,1,"[2472.0999999999985, 3714.5, 4487.3499999999985, 4861.700000000012, 4972.200000000004, 4992.850000000006, 4999.500000000015]"
27,4.199999999999999,1,"[2522.274999999998, 3785.924999999992, 4526.675000000003, 4862.575000000004, 4960.500000000015, 4991.80000000001, 4998.500000000007]"
27,4.299999999999999,1,"[2516.4249999999993, 3753.3750000000036, 4519.6500000000015, 4861.75, 4965.899999999987, 4992.249999999993, 4997.499999999993, 4999.499999999993]"
27,4.399999999999999,1,"[2496.0250000000015, 3749.75, 4534.650000000009, 4864.525000000009, 4972.574999999997, 4995.499999999993]"
27,4.499999999999998,1,"[2460.5999999999985, 3710.2500000000073, 4487.300000000003, 4845.450000000012, 4961.5, 4994.5]"
27,4.599999999999998,1,"[2471.5, 3722.774999999994, 4487.25, 4833.2249999999985, 4960.499999999993, 4992.499999999993, 4999.499999999993]"
27,4.6999999999999975,1,"[2475.350000000002, 3728.0250000000015, 4477.124999999993, 4846.774999999994, 4966.999999999993, 4995.499999999985, 4999.499999999985]"
27,4.799999999999997,1,"[2510.2000000000007, 3732.425000000003, 4502.699999999997, 4857.300000000003, 4960.149999999994, 4993.149999999994, 4999.0]"
27,4.899999999999997,1,"[2532.475000000002, 3807.7999999999956, 4556.975000000006, 4883.950000000012, 4971.725000000006, 4990.650000000009, 4997.650000000009, 4999.575000000004]"
27,4.9999999999999964,1,"[2499.2750000000015, 3763.25, 4512.324999999997, 4847.375000000007, 4964.000000000007, 4993.075000000004, 4998.500000000007, 4999.500000000007]"
