Seed,Theta,A,Social_Welfare
22,4.0,1,"[2475.2000000000007, 3755.675000000003, 4515.1500000000015, 4861.449999999997, 4969.5999999999985, 4992.449999999997, 4998.5, 4999.5]"
22,4.1,1,"[2489.975000000002, 3712.600000000006, 4474.300000000003, 4826.075000000004, 4949.350000000013, 4986.42500000001, 4998.575000000012]"
22,4.199999999999999,1,"[2475.3250000000007, 3731.274999999994, 4525.6500000000015, 4859.475000000006, 4968.850000000006, 4994.250000000007, 4999.500000000007]"
22,4.299999999999999,1,"[2524.2999999999993, 3740.5750000000007, 4522.0, 4859.099999999991, 4964.449999999997, 4993.999999999993, 4998.999999999993, 4999.499999999993]"
22,4.399999999999999,1,"[2497.5250000000015, 3714.4249999999993, 4487.975000000006, 4840.0, 4961.350000000006, 4996.0]"
22,4.499999999999998,1,"[2467.2999999999993, 3741.550000000003, 4509.875, 4863.375, 4972.800000000003, 4997.650000000009]"
22,4.599999999999998,1,"[2482.975000000002, 3738.8499999999985, 4488.299999999996, 4842.2750000000015, 4963.0, 4991.57499999999, 4998.499999999993]"
22,4.6999999999999975,1,"[2473.8250000000007, 3712.5000000000073, 4484.349999999991, 4846.649999999987, 4961.124999999993, 4990.624999999985, 4998.999999999985]"
22,4.799999999999997,1,"[2503.1749999999993, 3767.425000000003, 4522.100000000006, 4857.399999999994, 4962.774999999994, 4995.424999999996]"
22,4.899999999999997,1,"[2473.75, 3735.8499999999985, 4505.175000000003, 4850.750000000007, 4962.850000000006, 4994.000000000015, 4999.000000000015]"
22,4.9999999999999964,1,"[2532.7000000000007, 3802.475000000006, 4551.8499999999985, 4878.9000000000015, 4973.575000000004, 4996.500000000007, 4999.500000000007]"
