Seed,Theta,A,Payoff
19,4.0,1,"[22397.3, 33876.7, 40806.975, 43731.6, 44743.799999999996, 44941.649999999994, 44995.575]"
19,4.1,1,"[23276.85, 34799.7, 41589.02500000001, 44647.4, 45609.07500000001, 45917.200000000004, 45981.600000000006, 45986.20000000001, 45995.40000000001]"
19,4.199999999999999,1,"[23552.924999999996, 35298.399999999994, 42352.399999999994, 45619.024999999994, 46685.399999999994, 46901.6, 46990.6]"
19,4.299999999999999,1,"[24034.749999999996, 35899.62499999999, 43061.34999999999, 46301.92499999998, 47554.12499999998, 47923.42499999998, 47990.39999999998]"
19,4.399999999999999,1,"[24560.324999999993, 36956.32499999999, 44379.02499999999, 47667.19999999998, 48740.599999999984, 48961.02499999999, 48990.27499999998]"
19,4.499999999999998,1,"[24789.074999999993, 37345.24999999999, 45164.67499999999, 48574.97499999999, 49719.92499999999, 49959.92499999999, 49989.99999999999]"
19,4.599999999999998,1,"[25210.72499999999, 37866.79999999999, 45639.29999999998, 49327.27499999997, 50587.12499999997, 50923.49999999997, 50994.89999999997]"
19,4.6999999999999975,1,"[26083.29999999999, 39270.64999999998, 47216.899999999965, 50544.82499999997, 51636.44999999997, 51963.749999999956, 51994.874999999956]"
19,4.799999999999997,1,"[26849.649999999987, 40073.199999999975, 47684.049999999974, 51245.72499999998, 52554.94999999997, 52920.424999999974, 52978.799999999974]"
19,4.899999999999997,1,"[26531.424999999985, 40277.97499999998, 48308.924999999974, 52094.62499999998, 53454.749999999985, 53875.94999999998, 53973.07499999998]"
19,4.9999999999999964,1,"[27164.77499999998, 41014.32499999997, 49555.87499999997, 53483.049999999974, 54703.52499999998, 54934.14999999997]"
