Seed,Theta,A,Social_Welfare
36,4.0,1,"[2451.5750000000007, 3721.550000000003, 4475.3499999999985, 4842.475000000006, 4961.2249999999985, 4996.1500000000015, 4999.5]"
36,4.1,1,"[2471.6749999999993, 3705.9749999999985, 4521.450000000004, 4872.025000000009, 4972.3000000000175, 4995.575000000004, 4999.500000000015]"
36,4.199999999999999,1,"[2512.5750000000007, 3797.0750000000007, 4511.7249999999985, 4844.9000000000015, 4960.075000000004, 4991.075000000012, 4998.500000000015]"
36,4.299999999999999,1,"[2478.0999999999985, 3719.1250000000036, 4489.550000000003, 4842.549999999988, 4964.649999999987, 4992.57499999999, 4997.499999999993, 4998.999999999993]"
36,4.399999999999999,1,"[2506.2750000000015, 3752.225000000006, 4509.9749999999985, 4836.6500000000015, 4957.799999999996, 4987.300000000003, 4994.6500000000015, 4997.574999999997, 4999.575000000004]"
36,4.499999999999998,1,"[2456.8499999999985, 3729.425000000003, 4471.975000000006, 4826.750000000007, 4945.725000000006, 4985.575000000012, 4998.000000000007]"
36,4.599999999999998,1,"[2480.1500000000015, 3737.149999999994, 4512.099999999991, 4858.799999999988, 4967.649999999994, 4995.5, 4998.999999999993]"
36,4.6999999999999975,1,"[2534.0499999999993, 3773.5999999999985, 4533.299999999988, 4860.524999999987, 4966.5749999999825, 4993.499999999993, 4999.499999999985]"
36,4.799999999999997,1,"[2461.7999999999993, 3704.875, 4478.3499999999985, 4829.825000000004, 4951.950000000004, 4982.1500000000015, 4995.0, 4999.5]"
36,4.899999999999997,1,"[2520.2000000000044, 3734.949999999997, 4491.950000000012, 4839.150000000009, 4963.80000000001, 4994.575000000012, 4998.500000000007]"
36,4.9999999999999964,1,"[2509.2999999999993, 3762.625, 4525.5999999999985, 4849.6500000000015, 4946.80000000001, 4983.30000000001, 4996.30000000001]"
