Seed,Theta,A,Social_Welfare
8,4.0,1,"[2517.550000000003, 3747.6749999999956, 4498.75, 4841.5250000000015, 4959.199999999997, 4994.0250000000015, 4999.574999999997]"
8,4.1,1,"[2525.9000000000015, 3738.725000000006, 4510.175000000003, 4862.825000000012, 4975.450000000004, 4997.000000000015]"
8,4.199999999999999,1,"[2500.75, 3745.725000000002, 4522.225000000006, 4856.975000000006, 4970.2249999999985, 4995.900000000009, 4998.575000000012]"
8,4.299999999999999,1,"[2523.350000000002, 3781.225000000006, 4509.924999999996, 4845.149999999987, 4966.874999999993, 4994.57499999999, 4999.499999999993]"
8,4.399999999999999,1,"[2566.4500000000007, 3830.925000000003, 4558.300000000003, 4866.599999999991, 4961.725000000006, 4991.374999999993, 4998.574999999997]"
8,4.499999999999998,1,"[2506.4500000000007, 3770.600000000006, 4522.050000000003, 4861.800000000003, 4967.30000000001, 4991.075000000004, 4997.500000000007, 4999.000000000007]"
8,4.599999999999998,1,"[2517.850000000002, 3762.699999999997, 4536.674999999996, 4870.749999999993, 4971.0, 4996.574999999997]"
8,4.6999999999999975,1,"[2530.649999999998, 3808.5, 4541.374999999993, 4870.749999999993, 4967.799999999988, 4995.57499999999, 4998.499999999985, 4999.499999999985]"
8,4.799999999999997,1,"[2508.8749999999964, 3749.975000000006, 4511.75, 4852.074999999997, 4960.274999999994, 4991.8499999999985, 4998.924999999996]"
8,4.899999999999997,1,"[2471.5, 3730.949999999997, 4501.600000000006, 4841.275000000009, 4959.275000000009, 4991.500000000015]"
8,4.9999999999999964,1,"[2524.2500000000036, 3775.225000000006, 4530.8499999999985, 4870.100000000013, 4972.5250000000015, 4997.575000000004]"
