Seed,Theta,A,Payoff
4,4.0,1,"[22381.949999999997, 33493.25, 40297.274999999994, 43424.325, 44581.35, 44918.85, 44977.5, 44995.5]"
4,4.1,1,"[23037.475, 34615.225, 41303.05, 44560.275, 45677.925, 45931.000000000015, 45981.600000000006]"
4,4.199999999999999,1,"[23781.774999999998, 35466.37499999999, 42540.875, 45820.75, 46694.875, 46925.175, 46981.425, 46995.375]"
4,4.299999999999999,1,"[23891.199999999997, 35952.399999999994, 43334.499999999985, 46718.099999999984, 47740.874999999985, 47980.79999999998]"
4,4.399999999999999,1,"[24316.899999999994, 36499.749999999985, 44291.624999999985, 47550.04999999999, 48686.249999999985, 48926.64999999999, 48995.099999999984]"
4,4.499999999999998,1,"[25066.57499999999, 37421.64999999999, 44950.87499999999, 48540.69999999999, 49630.149999999994, 49939.99999999999]"
4,4.599999999999998,1,"[25186.34999999999, 38082.874999999985, 45774.074999999975, 49419.89999999998, 50643.22499999998, 50933.69999999997]"
4,4.6999999999999975,1,"[26110.874999999985, 38954.624999999985, 46805.74999999998, 50440.44999999997, 51594.44999999997, 51901.59999999996, 51979.274999999965]"
4,4.799999999999997,1,"[26873.999999999985, 40093.04999999998, 47958.99999999997, 51510.32499999997, 52692.674999999974, 52931.09999999997, 52984.09999999997]"
4,4.899999999999997,1,"[27171.899999999987, 40736.199999999975, 48901.94999999998, 52601.47499999998, 53692.27499999998, 53945.99999999998, 53978.39999999998, 53994.59999999998]"
4,4.9999999999999964,1,"[27516.249999999985, 41211.12499999998, 49499.32499999997, 53288.674999999974, 54631.49999999997, 54934.074999999975]"
