Seed,Theta,A,Payoff
10,4.0,1,"[21506.25, 21523.575, 13806.599999999999, 8125.65, 5719.225, 5149.075, 5049.075, 5042.075, 5015.5]"
10,4.1,1,"[21478.274999999998, 21911.55, 14271.474999999999, 8086.350000000001, 5684.825000000001, 5133.9, 5039.5]"
10,4.199999999999999,1,"[22140.674999999996, 22178.624999999996, 14317.0, 8345.75, 5882.275, 5234.025, 5044.7]"
10,4.299999999999999,1,"[22297.324999999997, 23122.849999999995, 14627.549999999997, 8507.5, 6088.975, 5095.1, 5008.35]"
10,4.399999999999999,1,"[22992.324999999997, 23146.649999999994, 14898.574999999997, 8600.999999999998, 6027.449999999999, 5144.6, 5017.1]"
10,4.499999999999998,1,"[23834.274999999994, 23329.47499999999, 14384.474999999997, 8223.474999999999, 6002.65, 5200.5]"
10,4.599999999999998,1,"[23999.77499999999, 23949.14999999999, 15329.999999999995, 8547.099999999999, 5955.599999999999, 5261.55, 5057.875]"
10,4.6999999999999975,1,"[24631.54999999999, 24481.02499999999, 15322.674999999996, 8466.199999999997, 5841.575, 5073.2]"
10,4.799999999999997,1,"[25122.874999999985, 24745.849999999988, 15221.749999999993, 8932.999999999998, 6202.849999999999, 5190.799999999999, 5018.7]"
10,4.899999999999997,1,"[25573.124999999985, 25197.724999999988, 15895.349999999995, 8991.174999999997, 5877.499999999999, 5311.625, 5061.275, 5018.75, 5014.275]"
10,4.9999999999999964,1,"[25938.324999999983, 25289.074999999986, 16308.574999999993, 9316.774999999996, 6198.924999999999, 5339.425, 5101.5, 5019.5]"
