Seed,Theta,A,Social_Welfare
10,4.0,1,"[2546.25, 3763.5750000000007, 4506.5999999999985, 4853.65, 4967.225, 4993.075, 4997.075, 4998.075, 4999.5]"
10,4.1,1,"[2466.5749999999025, 3707.5499999996173, 4484.774999999558, 4859.650000000046, 4971.424999999998, 4994.5, 4998.5]"
10,4.199999999999999,1,"[2505.674999998264, 3753.2249999984742, 4509.999999999971, 4847.150000000047, 4962.474999999996, 4990.425, 4998.5]"
10,4.299999999999999,1,"[2470.0250000017186, 3712.650000001646, 4492.450000000081, 4835.2999999999465, 4958.075000000006, 4996.200000000001, 4999.75]"
10,4.399999999999999,1,"[2501.524999999594, 3742.6499999999505, 4496.975000000459, 4847.799999999946, 4962.6500000000015, 4995.0, 4999.5]"
10,4.499999999999998,1,"[2535.774999999998, 3817.474999999995, 4542.9749999999985, 4861.9749999999985, 4963.15, 4993.5]"
10,4.599999999999998,1,"[2508.575000000692, 3741.350000000286, 4506.1999999995205, 4853.300000000048, 4961.999999999996, 4990.150000000001, 4998.075]"
10,4.6999999999999975,1,"[2522.7499999980573, 3763.424999998275, 4531.474999999817, 4866.000000000044, 4972.074999999997, 4998.0]"
10,4.799999999999997,1,"[2510.0750000019507, 3755.450000001707, 4508.150000000156, 4838.599999999935, 4959.650000000005, 4993.999999999999, 4999.5]"
10,4.899999999999997,1,"[2513.72499999886, 3755.3249999993423, 4512.650000000482, 4845.774999999948, 4966.100000000002, 4988.225, 4997.575, 4999.15, 4999.575]"
10,4.9999999999999964,1,"[2533.324999999986, 3759.07499999999, 4488.574999999995, 4836.774999999997, 4958.924999999999, 4989.425, 4996.5, 4999.5]"
