Seed,Theta,A,Payoff
39,4.0,1,"[21032.625, 21706.675, 13921.925, 8091.700000000001, 5714.225, 5116.075]"
39,4.1,1,"[21380.449999999997, 22016.149999999998, 14386.224999999999, 8470.050000000001, 5822.825, 5158.0, 5031.8]"
39,4.199999999999999,1,"[22269.624999999996, 22546.999999999996, 14329.099999999999, 8053.15, 5662.75, 5093.175, 5032.6]"
39,4.299999999999999,1,"[22461.324999999997, 22921.749999999996, 14670.074999999997, 8652.075, 5886.1, 5314.299999999999, 5050.1]"
39,4.399999999999999,1,"[23065.049999999996, 23493.84999999999, 14832.624999999996, 8610.949999999999, 5957.2, 5229.25, 5050.225]"
39,4.499999999999998,1,"[23406.57499999999, 23767.399999999994, 14949.599999999997, 8595.65, 5959.925, 5246.925, 5113.425]"
39,4.599999999999998,1,"[23992.049999999992, 24042.174999999992, 15316.174999999994, 8710.874999999998, 6193.7, 5226.475, 5049.175]"
39,4.6999999999999975,1,"[24485.29999999999, 24275.02499999999, 15256.349999999995, 8292.374999999998, 5931.375, 5145.475, 5036.6]"
39,4.799999999999997,1,"[24740.999999999985, 25381.374999999985, 16001.699999999993, 8690.199999999999, 5928.7, 5232.924999999999]"
39,4.899999999999997,1,"[25371.974999999988, 25706.199999999986, 16226.499999999993, 8862.675, 6105.15, 5194.9, 5047.5, 5019.1]"
39,4.9999999999999964,1,"[25700.699999999983, 25728.124999999985, 16357.299999999992, 9052.299999999996, 5907.949999999999, 5193.3, 5043.225]"
