Seed,Theta,A,Payoff
35,4.0,1,"[21101.425000000003, 21328.475, 13739.9, 8235.8, 5803.125, 5161.0, 5045.5, 5023.0, 5023.0, 5015.5]"
35,4.1,1,"[21678.825, 21956.85, 14337.849999999999, 8002.35, 5664.849999999999, 5118.5, 5015.825]"
35,4.199999999999999,1,"[22102.824999999997, 22341.174999999996, 14121.625, 8463.699999999999, 6054.375, 5286.549999999999, 5016.3]"
35,4.299999999999999,1,"[22527.474999999995, 22387.0, 15047.624999999998, 8615.675, 5921.625, 5178.325000000001, 5058.2]"
35,4.399999999999999,1,"[22928.849999999995, 23174.249999999993, 15046.549999999996, 8592.824999999999, 6070.699999999999, 5194.825, 5017.1]"
35,4.499999999999998,1,"[23578.424999999992, 23740.949999999993, 14509.224999999997, 8341.599999999999, 5875.275, 5204.424999999999, 5061.0, 5017.5]"
35,4.599999999999998,1,"[23791.274999999987, 24497.29999999999, 15459.074999999997, 8379.549999999997, 5786.65, 5120.200000000001]"
35,4.6999999999999975,1,"[24653.64999999999, 24642.224999999988, 15145.399999999994, 8367.8, 5722.95, 5090.925, 5018.3]"
35,4.799999999999997,1,"[24969.199999999986, 24676.499999999985, 15271.649999999994, 8583.749999999996, 5972.874999999999, 5252.849999999999, 5059.825]"
35,4.899999999999997,1,"[25693.799999999985, 25370.17499999999, 15942.474999999993, 8924.724999999999, 6037.525, 5240.324999999999, 5084.7, 5023.5]"
35,4.9999999999999964,1,"[25951.449999999983, 25489.424999999985, 15855.949999999993, 8951.874999999996, 5980.2249999999985, 5227.65, 5029.0]"
