Seed,Theta,A,Social_Welfare
31,4.0,1,"[2492.7000000000007, 3757.7750000000015, 4520.15, 4856.924999999999, 4970.775, 4990.85, 4997.35, 4998.925]"
31,4.1,1,"[2473.6749999999956, 3771.1999999996297, 4535.449999999597, 4869.950000000041, 4975.374999999998, 4996.725]"
31,4.199999999999999,1,"[2506.599999998274, 3758.7999999984568, 4522.7999999999865, 4855.725000000046, 4967.774999999998, 4995.5]"
31,4.299999999999999,1,"[2521.9000000017986, 3758.1500000015294, 4498.475000000079, 4842.449999999943, 4969.150000000002, 4995.150000000001, 4999.5]"
31,4.399999999999999,1,"[2502.874999999549, 3755.975000000035, 4525.45000000043, 4861.099999999952, 4971.650000000002, 4996.575000000001]"
31,4.499999999999998,1,"[2493.974999999995, 3757.974999999995, 4520.549999999997, 4859.674999999999, 4974.875, 4996.15]"
31,4.599999999999998,1,"[2418.0500000005486, 3692.850000000457, 4477.474999999467, 4863.475000000045, 4970.349999999997, 4994.000000000001, 4999.0]"
31,4.6999999999999975,1,"[2495.4499999980544, 3750.0499999983003, 4518.999999999789, 4860.475000000048, 4975.874999999998, 4996.925]"
31,4.799999999999997,1,"[2533.500000001968, 3813.075000001714, 4575.450000000048, 4878.224999999962, 4976.65, 4997.0, 4999.5]"
31,4.899999999999997,1,"[2472.624999998927, 3715.9249999992535, 4479.425000000505, 4833.9749999999685, 4959.7249999999985, 4993.65, 4999.5]"
31,4.9999999999999964,1,"[2482.9749999999876, 3745.824999999986, 4492.524999999992, 4850.4249999999965, 4966.999999999998, 4991.5, 4998.5]"
