Seed,Theta,A,Social_Welfare
2,4.0,1,"[2567.3250000000007, 3812.25, 4573.850000000006, 4890.475000000006, 4980.574999999997, 4996.074999999997, 4999.5]"
2,4.1,1,"[2445.1500000002743, 3668.8500000038366, 4449.450000006109, 4822.775000007197, 4962.300000007606, 4991.000000007691, 4999.000000007705]"
2,4.199999999999999,1,"[2485.1499999980515, 3763.6499999961925, 4534.74999999968, 4864.525000001602, 4966.9250000022, 4993.500000002365, 4998.5000000023865]"
2,4.299999999999999,1,"[2510.450000002016, 3763.5250000038322, 4519.874999999767, 4868.949999997734, 4978.074999997101, 4998.499999996973, 4999.424999996976]"
2,4.399999999999999,1,"[2481.074999999142, 3742.7749999954685, 4501.7499999932625, 4863.724999992206, 4965.924999991905, 4993.349999991828, 4999.499999991807]"
2,4.499999999999998,1,"[2502.1749999999956, 3706.4249999999956, 4491.724999999991, 4848.674999999996, 4964.549999999996, 4992.5999999999985, 4999.5]"
2,4.599999999999998,1,"[2508.9500000011903, 3763.975000004837, 4527.25000000705, 4855.975000008009, 4966.100000008322, 4994.575000008415]"
2,4.6999999999999975,1,"[2541.224999997783, 3776.2999999980893, 4528.175000002448, 4856.250000004358, 4969.7000000050175, 4994.450000005163]"
2,4.799999999999997,1,"[2497.5500000021566, 3709.925000001749, 4486.299999997231, 4856.6999999950785, 4969.724999994418, 4994.349999994265]"
2,4.899999999999997,1,"[2511.0499999983986, 3760.8249999947584, 4512.09999999257, 4848.649999991598, 4963.499999991254, 4991.924999991177, 4998.499999991152]"
2,4.9999999999999964,1,"[2526.749999999989, 3804.8249999999825, 4527.699999999975, 4862.224999999977, 4967.499999999978, 4995.999999999978, 4998.999999999978]"
