Seed,Theta,A,Social_Welfare
39,4.0,1,"[2472.625, 3738.699999999997, 4502.4000000000015, 4854.350000000006, 4958.649999999994, 4987.7249999999985, 4999.0, 4999.5]"
39,4.1,1,"[2458.95000000031, 3716.5250000039705, 4482.925000006195, 4835.475000007231, 4965.500000007611, 4995.000000007691, 4999.5000000077125]"
39,4.199999999999999,1,"[2496.024999998037, 3749.44999999621, 4502.774999999485, 4851.775000001522, 4963.075000002173, 4994.425000002368]"
39,4.299999999999999,1,"[2487.8250000019834, 3751.0000000038162, 4529.149999999718, 4864.224999997765, 4969.699999997145, 4994.749999997002, 4999.499999996973]"
39,4.399999999999999,1,"[2499.4499999990912, 3751.3249999954423, 4508.349999993239, 4859.399999992209, 4969.724999991893, 4991.924999991825, 4998.999999991807]"
39,4.499999999999998,1,"[2490.5749999999935, 3709.824999999997, 4484.124999999993, 4848.3499999999985, 4961.299999999996, 4989.999999999993, 4996.499999999993, 4998.0, 4999.5]"
39,4.599999999999998,1,"[2505.4500000011903, 3763.40000000484, 4524.925000007046, 4863.225000008031, 4967.150000008332, 4997.500000008418]"
39,4.6999999999999975,1,"[2508.0999999978303, 3765.874999998028, 4523.850000002429, 4858.225000004371, 4969.700000005025, 4997.425000005176]"
39,4.799999999999997,1,"[2464.2000000021108, 3691.0750000018597, 4489.974999997212, 4846.824999995137, 4963.999999994448, 4989.649999994297, 4997.499999994245, 4999.499999994237]"
39,4.899999999999997,1,"[2474.2749999985062, 3726.3249999948603, 4504.249999992593, 4848.024999991598, 4958.999999991276, 4990.999999991174, 4996.99999999116, 4999.499999991152]"
39,4.9999999999999964,1,"[2480.699999999986, 3723.224999999984, 4478.499999999978, 4842.924999999981, 4957.299999999981, 4987.849999999977, 4996.574999999975, 4999.499999999978]"
