Seed,Theta,A,Payoff
11,4.0,1,"[21269.325, 21337.275, 13587.425000000001, 8153.0, 5754.0, 5085.0]"
11,4.1,1,"[21647.875, 21651.350000000002, 14357.149999999998, 8151.125, 5948.825, 5212.4, 5047.7]"
11,4.199999999999999,1,"[21876.225, 22202.225, 14384.449999999999, 8117.649999999999, 5901.525, 5186.424999999999, 5012.175]"
11,4.299999999999999,1,"[22486.049999999996, 22665.699999999997, 14663.599999999999, 8906.675, 6102.825, 5348.05, 5058.2]"
11,4.399999999999999,1,"[22939.724999999995, 23081.949999999993, 15372.499999999996, 8756.274999999998, 5741.074999999999, 5186.525, 5029.875]"
11,4.499999999999998,1,"[23422.274999999994, 23596.274999999994, 14960.399999999996, 8386.649999999998, 6057.224999999999, 5205.025]"
11,4.599999999999998,1,"[24009.94999999999, 24001.524999999994, 15323.799999999996, 8861.824999999997, 6078.549999999999, 5200.075000000001, 5026.6, 5017.9]"
11,4.6999999999999975,1,"[24467.77499999999, 24228.59999999999, 15467.424999999996, 8651.824999999999, 5825.4, 5182.5, 5018.3]"
11,4.799999999999997,1,"[24992.249999999985, 25074.049999999985, 15829.349999999995, 8788.499999999996, 5923.549999999999, 5130.900000000001]"
11,4.899999999999997,1,"[25521.124999999985, 24936.17499999999, 15305.799999999994, 8259.299999999997, 5706.4, 5156.775, 5014.275]"
11,4.9999999999999964,1,"[25748.974999999984, 25382.549999999985, 16152.174999999992, 9413.849999999997, 6313.049999999999, 5354.075, 5029.0]"
