Seed,Theta,A,Payoff
25,4.0,1,"[21016.15, 21274.075, 14214.25, 8569.45, 5947.3, 5206.8, 5042.575]"
25,4.1,1,"[21433.25, 22041.125, 14291.325, 8323.7, 5843.825000000001, 5126.700000000001, 5015.9]"
25,4.199999999999999,1,"[22014.225, 21876.6, 14569.124999999998, 8276.625, 5999.324999999999, 5238.225, 5032.6]"
25,4.299999999999999,1,"[22485.0, 22553.35, 14533.899999999998, 8423.4, 5857.25, 5156.4, 5016.7]"
25,4.399999999999999,1,"[23286.225, 23271.174999999992, 14942.424999999997, 8454.724999999999, 5970.5, 5227.475, 5063.375]"
25,4.499999999999998,1,"[23584.72499999999, 23663.724999999995, 15032.274999999998, 8851.425, 5874.425, 5148.5, 5017.5]"
25,4.599999999999998,1,"[24253.49999999999, 23770.374999999993, 14812.649999999994, 8164.0999999999985, 5765.075, 5102.8]"
25,4.6999999999999975,1,"[24556.09999999999, 24436.14999999999, 15339.849999999995, 8506.675, 5843.7, 5177.799999999999]"
25,4.799999999999997,1,"[24908.24999999999, 24984.57499999999, 15858.499999999993, 8772.599999999997, 6021.799999999999, 5325.575, 5037.4]"
25,4.899999999999997,1,"[25319.299999999985, 25168.17499999999, 15864.399999999992, 8665.099999999999, 6065.149999999999, 5204.2, 5019.1]"
25,4.9999999999999964,1,"[25855.849999999984, 25763.374999999985, 17006.624999999993, 9397.449999999997, 6101.424999999999, 5252.0, 5019.5]"
