Seed,Theta,A,Payoff
45,4.0,1,"[22756.575, 34187.325, 40815.925, 43713.575000000004, 44721.149999999994, 44968.5]"
45,4.1,1,"[22842.1, 34204.3, 41353.5, 44592.325000000004, 45599.65000000001, 45866.600000000006, 45963.20000000001, 45990.8, 45995.40000000001]"
45,4.199999999999999,1,"[23753.324999999997, 35483.524999999994, 42525.649999999994, 45679.6, 46722.7, 46971.725000000006, 46995.3]"
45,4.299999999999999,1,"[23768.074999999997, 36089.79999999999, 43405.89999999999, 46694.224999999984, 47649.52499999998, 47923.27499999998, 47990.39999999998]"
45,4.399999999999999,1,"[24799.349999999995, 36970.249999999985, 44486.874999999985, 47818.874999999985, 48779.72499999999, 48965.69999999998, 48995.099999999984]"
45,4.499999999999998,1,"[25012.09999999999, 37627.72499999999, 45006.64999999999, 48665.22499999999, 49734.84999999999, 49950.07499999999, 49994.99999999999]"
45,4.599999999999998,1,"[24805.22499999999, 37488.77499999999, 45705.92499999998, 49286.19999999997, 50576.99999999997, 50954.174999999974, 50994.89999999997]"
45,4.6999999999999975,1,"[25601.274999999987, 38787.949999999975, 46826.37499999997, 50523.69999999997, 51698.399999999965, 51968.874999999956]"
45,4.799999999999997,1,"[26464.54999999999, 39718.52499999998, 47738.12499999997, 51416.09999999998, 52671.82499999997, 52909.924999999974, 52978.94999999997]"
45,4.899999999999997,1,"[26731.099999999984, 40024.549999999974, 48239.199999999975, 52273.39999999998, 53655.02499999998, 53972.99999999998]"
45,4.9999999999999964,1,"[27753.599999999984, 41377.72499999998, 49567.24999999997, 53169.39999999997, 54610.09999999998, 54901.299999999974, 54994.49999999997]"
