Seed,Theta,A,Social_Welfare
42,4.0,1,"[2537.0999999999985, 3790.125, 4552.025, 4876.525, 4976.875, 4999.075]"
42,4.1,1,"[2468.5749999998843, 3726.7749999996304, 4522.299999999601, 4855.07500000005, 4971.649999999998, 4996.65]"
42,4.199999999999999,1,"[2489.4999999982974, 3733.1749999984822, 4484.224999999957, 4842.70000000005, 4959.574999999995, 4993.575000000001]"
42,4.299999999999999,1,"[2501.4000000017586, 3731.8000000015454, 4482.050000000094, 4831.974999999934, 4962.050000000003, 4994.15]"
42,4.399999999999999,1,"[2531.1749999994718, 3800.350000000035, 4522.250000000431, 4845.699999999948, 4957.800000000001, 4992.299999999999, 4999.0]"
42,4.499999999999998,1,"[2470.724999999995, 3736.699999999997, 4497.175000000001, 4851.924999999999, 4964.725, 4992.075, 4997.5, 4999.075]"
42,4.599999999999998,1,"[2481.0750000006483, 3736.2250000003696, 4504.949999999497, 4857.275000000051, 4975.499999999997, 4998.075, 4999.0, 4999.0]"
42,4.6999999999999975,1,"[2504.82499999808, 3752.7749999982625, 4513.849999999795, 4847.0250000000615, 4967.9249999999965, 4995.425]"
42,4.799999999999997,1,"[2471.4000000018896, 3732.775000001744, 4503.350000000233, 4848.299999999941, 4960.800000000003, 4992.925, 4999.5]"
42,4.899999999999997,1,"[2512.199999998891, 3744.7999999992353, 4532.350000000448, 4860.974999999953, 4969.075000000003, 4994.650000000001, 4999.5]"
42,4.9999999999999964,1,"[2485.074999999986, 3716.3499999999876, 4487.3749999999945, 4853.249999999997, 4968.724999999999, 4994.725, 4998.925]"
