Seed,Theta,A,Payoff
41,4.0,1,"[21170.375, 21280.4, 14008.775000000001, 8232.45, 5889.8, 5318.5, 5081.075, 5023.0, 5015.5]"
41,4.1,1,"[22090.824999999997, 21648.35, 13550.625, 7905.275000000001, 5746.474999999999, 5106.775, 5015.9]"
41,4.199999999999999,1,"[22165.324999999997, 22057.225, 14409.699999999997, 8481.15, 5911.275, 5182.5, 5032.6]"
41,4.299999999999999,1,"[22305.875, 22537.374999999996, 14609.824999999997, 8574.699999999999, 5944.35, 5194.675]"
41,4.399999999999999,1,"[23245.149999999998, 22815.199999999997, 14515.474999999999, 7793.374999999999, 5538.0, 5093.7, 5012.775]"
41,4.499999999999998,1,"[23456.44999999999, 23108.824999999997, 14982.474999999995, 8301.75, 5901.674999999999, 5107.8, 5034.15, 5013.075]"
41,4.599999999999998,1,"[23552.72499999999, 24365.19999999999, 15722.649999999996, 8830.899999999998, 5886.874999999999, 5235.975, 5041.65, 5021.225, 5008.95]"
41,4.6999999999999975,1,"[24697.749999999993, 24390.42499999999, 15132.324999999995, 8636.25, 5875.975, 5086.875]"
41,4.799999999999997,1,"[24849.74999999999, 24679.774999999987, 15261.724999999995, 8573.999999999996, 5895.125, 5115.8, 5013.975]"
41,4.899999999999997,1,"[25479.57499999999, 25519.199999999986, 16018.224999999991, 8639.05, 5996.199999999999, 5260.575, 5019.1]"
41,4.9999999999999964,1,"[25510.774999999987, 25769.724999999984, 16324.074999999993, 9268.924999999996, 5993.574999999999, 5212.0, 5053.075]"
