Seed,Theta,A,Payoff
43,4.0,1,"[22018.375, 33336.25, 40523.6, 43569.55, 44644.6, 44941.5, 44991.0]"
43,4.1,1,"[23321.875, 35119.925, 41956.55, 44841.25, 45668.875, 45931.00000000001, 45981.600000000006, 45995.40000000001]"
43,4.199999999999999,1,"[23370.374999999996, 35342.174999999996, 42177.475, 45557.3, 46647.7, 46929.7, 46990.850000000006]"
43,4.299999999999999,1,"[23683.924999999996, 35688.47499999999, 43057.27499999999, 46498.349999999984, 47640.22499999998, 47951.99999999998, 47995.19999999998]"
43,4.399999999999999,1,"[24331.249999999996, 36848.54999999999, 44443.29999999999, 47706.474999999984, 48715.874999999985, 48936.374999999985, 48985.29999999999]"
43,4.499999999999998,1,"[24930.374999999993, 37400.249999999985, 45205.224999999984, 48625.825, 49685.45, 49945.29999999999]"
43,4.599999999999998,1,"[25509.09999999999, 38071.44999999998, 45960.49999999998, 49362.52499999998, 50622.52499999997, 50933.84999999998, 50979.59999999997]"
43,4.6999999999999975,1,"[25610.09999999999, 38709.04999999998, 46977.299999999974, 50440.37499999997, 51589.274999999965, 51916.874999999956, 51958.47499999996, 51984.399999999965]"
43,4.799999999999997,1,"[26489.29999999999, 39480.69999999998, 47737.77499999998, 51462.99999999997, 52613.02499999997, 52920.49999999997, 52984.09999999997]"
43,4.899999999999997,1,"[27015.999999999985, 40613.87499999998, 48816.47499999998, 52526.174999999974, 53681.47499999998, 53940.67499999998, 53994.59999999998]"
43,4.9999999999999964,1,"[27539.67499999998, 41284.674999999974, 49754.62499999997, 53460.899999999965, 54692.14999999997, 54934.07499999997, 54977.99999999997, 54994.49999999997]"
