Seed,Theta,A,Payoff
42,4.0,1,"[21369.1, 21430.125, 13548.025, 7672.525, 5580.875, 5027.075]"
42,4.1,1,"[21426.975, 21959.475000000002, 13829.3, 8290.875, 5734.25, 5095.049999999999]"
42,4.199999999999999,1,"[21948.1, 22120.774999999998, 14366.824999999999, 8433.699999999999, 5971.775, 5174.175]"
42,4.299999999999999,1,"[22556.6, 22539.999999999996, 14690.249999999998, 8749.274999999998, 5963.949999999999, 5191.95]"
42,4.399999999999999,1,"[23391.574999999997, 22940.34999999999, 14589.449999999997, 8541.699999999999, 6115.0, 5216.7, 5025.4]"
42,4.499999999999998,1,"[23377.72499999999, 23757.199999999993, 15274.675, 8631.925, 5887.225, 5217.075, 5065.0, 5030.575]"
42,4.599999999999998,1,"[23838.87499999999, 24206.22499999999, 15632.349999999995, 8739.674999999997, 5752.9, 5057.875, 5026.6, 5026.6]"
42,4.6999999999999975,1,"[24477.32499999999, 24554.97499999999, 15450.749999999996, 8889.024999999998, 5978.425, 5164.625]"
42,4.799999999999997,1,"[24676.199999999986, 24963.17499999999, 15716.149999999994, 8736.299999999997, 6069.5999999999985, 5204.125, 5018.7]"
42,4.899999999999997,1,"[25463.799999999985, 25554.69999999999, 15474.049999999994, 8575.175, 5836.375, 5171.05, 5019.1]"
42,4.9999999999999964,1,"[25740.074999999983, 25976.349999999984, 16502.374999999993, 8978.249999999996, 5903.724999999999, 5144.725, 5038.925]"
