Seed,Theta,A,Payoff
33,4.0,1,"[21010.625, 21262.3, 13935.35, 8171.225, 5838.699999999999, 5126.85, 5027.075]"
33,4.1,1,"[21754.399999999998, 21604.95, 13820.95, 8012.900000000001, 5714.25, 5106.775, 5015.9]"
33,4.199999999999999,1,"[21812.15, 22429.424999999996, 14857.925, 8614.599999999999, 5817.625, 5077.025000000001]"
33,4.299999999999999,1,"[22606.349999999995, 22689.449999999997, 14424.3, 8373.349999999999, 5793.4, 5140.275, 5024.8]"
33,4.399999999999999,1,"[23214.974999999995, 23097.324999999993, 14602.949999999997, 8436.125, 5820.275, 5084.0, 5034.2]"
33,4.499999999999998,1,"[23466.44999999999, 23789.34999999999, 15368.749999999996, 8483.974999999999, 5870.424999999999, 5169.65, 5030.575]"
33,4.599999999999998,1,"[24220.37499999999, 24278.999999999993, 14766.849999999995, 8036.099999999998, 5687.575, 5111.0, 5044.5]"
33,4.6999999999999975,1,"[24260.92499999999, 24673.299999999992, 15693.374999999995, 9085.175, 6078.049999999999, 5154.8]"
33,4.799999999999997,1,"[24961.04999999999, 24660.099999999988, 16105.299999999992, 9189.499999999996, 6039.949999999999, 5180.849999999999, 5060.475, 5018.7]"
33,4.899999999999997,1,"[25119.599999999984, 25217.274999999987, 16029.624999999993, 8857.774999999998, 5893.3499999999985, 5146.900000000001, 5019.1]"
33,4.9999999999999964,1,"[25945.024999999987, 25655.974999999984, 16095.924999999992, 8741.499999999996, 5853.65, 5198.575, 5029.0, 5019.5]"
