Seed,Theta,A,Social_Welfare
46,4.0,1,"[2503.75, 3760.050000000003, 4526.925000000003, 4863.5250000000015, 4969.225000000006, 4994.5, 4999.5]"
46,4.1,1,"[2516.3500000004824, 3749.750000004071, 4506.8000000062675, 4859.600000007304, 4963.150000007598, 4990.000000007683, 4998.5000000077125]"
46,4.199999999999999,1,"[2504.974999998023, 3756.7749999962034, 4495.849999999446, 4844.000000001484, 4958.650000002155, 4992.150000002344]"
46,4.299999999999999,1,"[2491.225000001985, 3740.825000003806, 4487.349999999969, 4854.324999997822, 4969.599999997146, 4989.874999997031, 4997.299999996991, 4999.149999996982]"
46,4.399999999999999,1,"[2489.67499999913, 3745.624999995467, 4513.049999993236, 4847.749999992251, 4959.799999991927, 4991.224999991828, 4999.074999991804]"
46,4.499999999999998,1,"[2515.1749999999993, 3736.19999999999, 4508.4749999999985, 4849.750000000007, 4956.949999999997, 4988.2249999999985, 4997.5, 4999.0]"
46,4.599999999999998,1,"[2474.6750000010943, 3706.7750000046726, 4473.0500000069005, 4850.5250000079905, 4970.775000008347, 4995.000000008411, 4999.425000008421]"
46,4.6999999999999975,1,"[2485.724999997863, 3714.7749999977314, 4515.2250000023705, 4854.875000004351, 4968.95000000501, 4992.650000005153, 4999.000000005188]"
46,4.799999999999997,1,"[2539.5250000022206, 3780.6500000013475, 4511.6749999970925, 4865.57499999502, 4969.424999994415, 4992.649999994275, 4998.499999994237]"
46,4.899999999999997,1,"[2489.2749999984626, 3758.1249999947686, 4528.824999992517, 4863.924999991541, 4969.924999991235, 4992.424999991177, 4998.649999991161, 4999.5749999911495]"
46,4.9999999999999964,1,"[2480.124999999989, 3748.599999999984, 4476.799999999981, 4837.849999999977, 4959.174999999981, 4990.574999999975, 4997.999999999978]"
