Seed,Theta,A,Social_Welfare
0,4.0,1,"[2531.4000000000015, 3804.6749999999956, 4529.174999999999, 4857.1, 4970.525, 4996.225]"
0,4.1,1,"[2533.8250000000335, 3784.099999999511, 4531.474999999622, 4846.975000000048, 4961.649999999997, 4991.724999999999, 4997.650000000001]"
0,4.199999999999999,1,"[2464.099999998318, 3697.5499999984568, 4491.524999999969, 4839.95000000005, 4964.074999999996, 4993.500000000001, 4999.0]"
0,4.299999999999999,1,"[2525.925000001793, 3793.800000001549, 4542.474999999991, 4866.399999999958, 4975.650000000001, 4996.924999999999, 4999.425]"
0,4.399999999999999,1,"[2482.7749999995867, 3750.92499999993, 4519.200000000437, 4859.849999999951, 4966.650000000003, 4994.424999999999]"
0,4.499999999999998,1,"[2484.899999999998, 3709.2249999999985, 4485.924999999999, 4837.625, 4965.3, 4994.575000000001, 4999.0, 4999.5]"
0,4.599999999999998,1,"[2520.125000000742, 3773.7500000001746, 4523.124999999554, 4859.225000000047, 4967.574999999997, 4996.224999999999, 4999.575]"
0,4.6999999999999975,1,"[2502.124999998039, 3729.4249999982167, 4502.899999999747, 4856.775000000056, 4972.349999999998, 4996.0, 4999.5]"
0,4.799999999999997,1,"[2498.9250000019238, 3743.550000001742, 4506.325000000239, 4858.049999999941, 4969.675000000002, 4995.5]"
0,4.899999999999997,1,"[2479.924999998966, 3727.474999999311, 4499.525000000496, 4863.224999999953, 4971.275000000003, 4995.925, 4999.575]"
0,4.9999999999999964,1,"[2470.999999999989, 3720.5999999999876, 4487.274999999992, 4849.524999999999, 4958.674999999999, 4992.075, 4998.65]"
