Seed,Theta,A,Payoff
8,4.0,1,"[22653.550000000003, 33651.4, 40455.375, 43691.125, 44680.8, 44932.575, 44995.5]"
8,4.1,1,"[23251.4, 34595.75, 41657.575, 44675.02500000001, 45668.825000000004, 45935.600000000006, 45990.8]"
8,4.199999999999999,1,"[23509.149999999998, 35362.125, 42379.4, 45552.775, 46666.375, 46953.0, 46995.3]"
8,4.299999999999999,1,"[24212.549999999996, 36105.72499999999, 43176.02499999999, 46450.27499999998, 47630.39999999998, 47937.599999999984, 47995.19999999998]"
8,4.399999999999999,1,"[25147.249999999993, 37495.79999999999, 44541.39999999999, 47785.099999999984, 48765.249999999985, 48980.54999999999]"
8,4.499999999999998,1,"[25042.449999999993, 37737.07499999999, 45165.54999999998, 48485.24999999999, 49659.99999999999, 49944.99999999999, 49989.99999999999]"
8,4.599999999999998,1,"[25692.64999999999, 38386.69999999998, 45981.62499999998, 49409.64999999998, 50653.34999999998, 50923.57499999997, 50984.699999999975]"
8,4.6999999999999975,1,"[26312.649999999987, 39208.499999999985, 47237.199999999975, 50570.67499999997, 51719.649999999965, 51974.07499999996]"
8,4.799999999999997,1,"[26600.074999999983, 39729.549999999974, 47896.62499999997, 51521.52499999997, 52597.274999999965, 52952.299999999974]"
8,4.899999999999997,1,"[26701.999999999985, 40012.89999999998, 48454.32499999997, 52314.699999999975, 53686.89999999998, 53962.27499999998, 53994.674999999974]"
8,4.9999999999999964,1,"[27749.249999999985, 41465.47499999998, 49874.549999999974, 53498.77499999997, 54664.37499999997, 54917.44999999997, 54988.99999999997]"
