Seed,Theta,A,Payoff
38,4.0,1,"[22559.175, 33678.125, 40495.975000000006, 43627.875, 44649.0, 44923.5, 44991.075]"
38,4.1,1,"[22696.025, 34148.875, 41220.4, 44532.52500000001, 45631.70000000001, 45912.45000000001, 45990.8]"
38,4.199999999999999,1,"[23448.6, 35245.94999999999, 42253.049999999996, 45566.65, 46596.174999999996, 46906.225, 46981.275]"
38,4.299999999999999,1,"[24307.124999999996, 36312.27499999999, 43522.27499999999, 46719.14999999998, 47683.699999999975, 47938.07499999998, 47990.47499999998]"
38,4.399999999999999,1,"[24705.399999999994, 37103.374999999985, 44267.07499999998, 47765.724999999984, 48735.32499999998, 48946.02499999998, 48985.29999999998, 48995.099999999984]"
38,4.499999999999998,1,"[24975.549999999992, 37820.07499999999, 45330.149999999994, 48675.42499999999, 49710.04999999999, 49930.27499999999, 49994.95]"
38,4.599999999999998,1,"[25554.57499999999, 38632.249999999985, 46124.174999999974, 49373.24999999997, 50612.62499999997, 50918.39999999998, 50974.49999999997]"
38,4.6999999999999975,1,"[25739.224999999988, 38569.27499999998, 46364.24999999997, 50268.399999999965, 51588.97499999996, 51906.32499999996, 51963.59999999996, 51989.52499999996]"
38,4.799999999999997,1,"[26583.999999999985, 39775.42499999998, 47928.62499999997, 51521.97499999998, 52730.299999999974, 52968.274999999965, 52994.69999999997]"
38,4.899999999999997,1,"[27135.999999999985, 40468.64999999998, 48671.074999999975, 52520.87499999997, 53692.49999999998, 53978.324999999975]"
38,4.9999999999999964,1,"[27324.999999999985, 41075.07499999997, 49594.84999999997, 53416.22499999998, 54642.12499999997, 54933.924999999974, 54977.99999999997, 54988.99999999997]"
