Seed,Theta,A,Payoff
36,4.0,1,"[20879.575, 21284.699999999997, 14484.8, 8251.5, 6013.925, 5174.075000000001]"
36,4.1,1,"[21483.375, 22599.625, 14721.775000000001, 8222.675, 5744.65, 5206.025, 5070.525, 5027.775]"
36,4.199999999999999,1,"[22210.574999999997, 21920.475, 13471.699999999999, 7996.150000000001, 5932.5, 5192.175, 5060.5, 5024.2]"
36,4.299999999999999,1,"[22352.699999999997, 22661.549999999996, 14663.999999999998, 8489.974999999999, 5854.674999999999, 5153.675, 5033.4]"
36,4.399999999999999,1,"[23098.274999999994, 23362.324999999993, 14937.274999999998, 8936.749999999998, 5999.474999999999, 5131.625, 5016.75, 5016.75]"
36,4.499999999999998,1,"[23215.34999999999, 23497.824999999993, 15128.749999999996, 8702.599999999999, 6125.924999999999, 5252.0, 5070.0]"
36,4.599999999999998,1,"[23778.149999999994, 24061.64999999999, 15704.274999999994, 8800.925, 5906.25, 5137.450000000001, 5035.725]"
36,4.6999999999999975,1,"[24656.94999999999, 24128.874999999993, 14924.374999999996, 8368.574999999997, 5827.125, 5155.299999999999, 5018.3]"
36,4.799999999999997,1,"[24613.79999999999, 25024.474999999988, 16228.899999999992, 9170.024999999998, 5935.324999999999, 5180.924999999999, 5023.0]"
36,4.899999999999997,1,"[25550.199999999986, 24942.42499999999, 15186.124999999993, 8748.599999999999, 6027.3499999999985, 5256.025, 5056.8, 5028.4, 5019.1]"
36,4.9999999999999964,1,"[25999.29999999998, 25481.749999999985, 15778.524999999994, 9069.024999999996, 6180.174999999999, 5217.724999999999, 5048.5]"
