Seed,Theta,A,Social_Welfare
0,4.0,1,"[2531.4000000000015, 3788.2249999999913, 4527.424999999996, 4869.0999999999985, 4965.949999999997, 4990.300000000003, 4996.149999999994, 4999.074999999997]"
0,4.1,1,"[2533.8250000005246, 3785.1750000041684, 4532.775000006339, 4855.550000007286, 4962.425000007599, 4993.000000007691, 4998.500000007705]"
0,4.199999999999999,1,"[2464.0999999980813, 3712.9749999962587, 4475.924999999341, 4857.225000001556, 4968.350000002203, 4995.525000002373, 4998.025000002381]"
0,4.299999999999999,1,"[2525.925000002033, 3795.3000000038737, 4550.874999999593, 4874.649999997702, 4974.299999997122, 4993.999999997002, 4999.499999996973]"
0,4.399999999999999,1,"[2482.7749999991356, 3718.5499999955355, 4479.399999993322, 4841.799999992269, 4962.374999991916, 4994.224999991828, 4998.999999991807]"
0,4.499999999999998,1,"[2484.899999999994, 3722.0250000000015, 4484.924999999996, 4845.4749999999985, 4962.924999999996, 4988.449999999997, 4998.075000000004, 4999.499999999993]"
0,4.599999999999998,1,"[2520.125000001226, 3745.850000004786, 4505.150000006986, 4851.475000007995, 4965.500000008331, 4994.500000008411, 4998.500000008426, 4999.500000008426]"
0,4.6999999999999975,1,"[2502.124999997839, 3753.824999997967, 4522.3250000024345, 4872.900000004462, 4969.725000005019, 4995.650000005167, 4999.500000005188]"
0,4.799999999999997,1,"[2498.9250000021602, 3753.025000001493, 4520.09999999703, 4859.099999995058, 4964.924999994444, 4995.999999994259]"
0,4.899999999999997,1,"[2479.9249999984895, 3743.0749999948093, 4509.274999992573, 4850.074999991586, 4963.72499999126, 4992.999999991174, 4998.499999991152, 4998.99999999116]"
0,4.9999999999999964,1,"[2470.9999999999854, 3720.724999999984, 4497.924999999981, 4843.824999999975, 4960.999999999978, 4987.074999999975, 4995.574999999975, 4999.499999999978]"
