Seed,Theta,A,Payoff
43,4.0,1,"[20762.375, 21174.775, 14213.475, 8605.7, 5949.35, 5211.0, 5069.5, 5015.5]"
43,4.1,1,"[21989.375, 21897.15, 13577.375, 7731.025, 5824.725, 5153.974999999999]"
43,4.199999999999999,1,"[21988.574999999997, 22164.824999999997, 14591.125, 8362.849999999999, 5875.700000000001, 5213.6, 5039.925, 5023.625, 5023.625, 5016.225]"
43,4.299999999999999,1,"[22217.624999999996, 22661.549999999996, 14377.824999999997, 8374.749999999998, 5949.0, 5203.625, 5041.5]"
43,4.399999999999999,1,"[22738.449999999993, 23310.424999999996, 15017.099999999995, 8755.049999999997, 5834.325, 5076.7]"
43,4.499999999999998,1,"[23422.874999999993, 23583.449999999993, 14908.224999999997, 8769.675, 6047.375, 5191.575000000001]"
43,4.599999999999998,1,"[23926.69999999999, 23942.94999999999, 15067.224999999995, 8843.224999999999, 6025.75, 5204.325, 5017.55, 5013.375]"
43,4.6999999999999975,1,"[24171.89999999999, 24524.82499999999, 15706.574999999993, 8841.774999999998, 5978.7, 5204.5, 5018.3]"
43,4.799999999999997,1,"[24833.29999999999, 24932.94999999999, 15292.024999999994, 8295.849999999999, 5815.95, 5143.375, 5032.1, 5018.7]"
43,4.899999999999997,1,"[25619.499999999985, 25406.224999999984, 16101.174999999992, 8846.55, 6007.375, 5223.174999999999, 5033.025, 5014.275]"
43,4.9999999999999964,1,"[26009.67499999998, 25495.24999999998, 15961.924999999992, 8578.524999999998, 6031.2249999999985, 5203.925, 5068.0, 5019.5]"
