Seed,Theta,A,Payoff
47,4.0,1,"[22521.050000000003, 33604.25, 40337.25, 43654.375, 44689.35, 44963.925]"
47,4.1,1,"[23065.65, 34500.725, 41484.075, 44620.675, 45618.425, 45898.95000000001, 45981.675, 45995.40000000001]"
47,4.199999999999999,1,"[23839.6, 35759.174999999996, 42601.174999999996, 45717.975, 46704.275, 46962.55]"
47,4.299999999999999,1,"[24169.124999999993, 36254.999999999985, 43339.02499999999, 46507.599999999984, 47620.87499999998, 47904.07499999998, 47956.87499999998, 47985.67499999999]"
47,4.399999999999999,1,"[24456.074999999997, 36765.29999999999, 44329.94999999999, 47716.724999999984, 48662.34999999999, 48911.874999999985, 48970.599999999984, 48985.29999999999]"
47,4.499999999999998,1,"[24774.07499999999, 37479.22499999999, 45095.29999999999, 48469.84999999999, 49680.075, 49935.149999999994, 49994.99999999999]"
47,4.599999999999998,1,"[25066.19999999999, 37964.249999999985, 45987.62499999998, 49592.47499999998, 50622.674999999974, 50938.87499999997, 50989.799999999974]"
47,4.6999999999999975,1,"[25887.17499999999, 38965.124999999985, 46806.19999999997, 50434.87499999997, 51579.09999999996, 51937.59999999996, 51994.79999999996]"
47,4.799999999999997,1,"[26541.524999999987, 39765.02499999998, 47859.87499999998, 51421.12499999997, 52655.87499999997, 52920.64999999997, 52973.57499999997, 52984.024999999965, 52994.62499999997]"
47,4.899999999999997,1,"[26703.549999999985, 39733.64999999998, 47940.699999999975, 52094.24999999998, 53476.34999999998, 53913.59999999998, 53978.39999999998, 53994.59999999998]"
47,4.9999999999999964,1,"[27589.774999999983, 41724.69999999997, 49831.77499999997, 53477.32499999997, 54642.799999999974, 54911.99999999997, 54972.49999999997, 54994.49999999997]"
